command line args: main.py --algo i2a --env HuntMiniPacmanNoFrameskip-v0 --num-processes 128 --port 5555 --log-dir /tmp/gym/Hunt_AfterBugfix --num-steps 10 --entropy-coef 0.02 --distill-coef 0.3 --num-stack 1 --use-class-labels
Updates 0, num timesteps 1280, FPS 367, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60944, value loss 0.00001, policy loss 0.00394, distill_loss -0.00075, time 0.05810 min
Updates 33340, num timesteps 42676480, FPS 520, mean/median reward -19.1/-20.0, min/max reward -40.0/4.0, entropy 0.62739, value loss 3.12479, policy loss 0.02506, distill_loss -32.44565, time 1365.51060 min
Updates 33350, num timesteps 42689280, FPS 520, mean/median reward -18.8/-20.0, min/max reward -40.0/-7.0, entropy 0.63672, value loss 2.70143, policy loss 0.11312, distill_loss -32.07617, time 1366.22472 min
Updates 33360, num timesteps 42702080, FPS 520, mean/median reward -18.3/-20.0, min/max reward -29.0/3.0, entropy 0.63170, value loss 3.58940, policy loss -0.11311, distill_loss -30.84967, time 1366.93809 min
Updates 33370, num timesteps 42714880, FPS 520, mean/median reward -18.4/-20.0, min/max reward -40.0/3.0, entropy 0.66439, value loss 2.89549, policy loss 0.07719, distill_loss -31.45577, time 1367.65096 min
Updates 33380, num timesteps 42727680, FPS 520, mean/median reward -18.7/-20.0, min/max reward -20.0/3.0, entropy 0.58490, value loss 2.81565, policy loss 0.01551, distill_loss -30.87278, time 1368.31160 min
Updates 33390, num timesteps 42740480, FPS 520, mean/median reward -18.7/-20.0, min/max reward -38.0/3.0, entropy 0.64842, value loss 4.94148, policy loss -0.04020, distill_loss -32.20066, time 1369.01331 min
Updates 33400, num timesteps 42753280, FPS 520, mean/median reward -19.1/-20.0, min/max reward -39.0/3.0, entropy 0.69856, value loss 4.13538, policy loss -0.06304, distill_loss -31.31867, time 1369.70892 min
Updates 33410, num timesteps 42766080, FPS 520, mean/median reward -18.5/-20.0, min/max reward -20.0/-7.0, entropy 0.60674, value loss 4.66233, policy loss -0.03915, distill_loss -31.22919, time 1370.47446 min
Updates 33420, num timesteps 42778880, FPS 519, mean/median reward -18.4/-19.0, min/max reward -20.0/-7.0, entropy 0.65532, value loss 1.73288, policy loss 0.12526, distill_loss -30.31777, time 1371.13837 min
Updates 33430, num timesteps 42791680, FPS 519, mean/median reward -18.8/-20.0, min/max reward -39.0/-8.0, entropy 0.68465, value loss 2.14885, policy loss -0.01561, distill_loss -30.56139, time 1371.80283 min
Updates 33440, num timesteps 42804480, FPS 519, mean/median reward -18.2/-20.0, min/max reward -39.0/3.0, entropy 0.66368, value loss 3.99524, policy loss 0.03955, distill_loss -32.44252, time 1372.50152 min
Updates 33450, num timesteps 42817280, FPS 519, mean/median reward -18.4/-20.0, min/max reward -39.0/3.0, entropy 0.66170, value loss 4.91223, policy loss 0.15086, distill_loss -31.00415, time 1373.20994 min
Updates 33460, num timesteps 42830080, FPS 519, mean/median reward -19.0/-20.0, min/max reward -40.0/-7.0, entropy 0.64549, value loss 4.68051, policy loss -0.11282, distill_loss -32.31222, time 1373.91561 min
Updates 33470, num timesteps 42842880, FPS 519, mean/median reward -19.0/-20.0, min/max reward -40.0/-7.0, entropy 0.61336, value loss 3.75831, policy loss -0.00365, distill_loss -32.87779, time 1374.61069 min
Updates 33480, num timesteps 42855680, FPS 519, mean/median reward -19.1/-20.0, min/max reward -40.0/-7.0, entropy 0.61632, value loss 3.27325, policy loss 0.06165, distill_loss -34.62214, time 1375.28853 min
Updates 33490, num timesteps 42868480, FPS 519, mean/median reward -19.2/-20.0, min/max reward -40.0/-7.0, entropy 0.68600, value loss 3.53197, policy loss 0.00892, distill_loss -31.16425, time 1375.97365 min
Updates 33500, num timesteps 42881280, FPS 519, mean/median reward -19.3/-20.0, min/max reward -40.0/-7.0, entropy 0.64036, value loss 4.99903, policy loss -0.19801, distill_loss -31.96177, time 1376.65580 min
Updates 33510, num timesteps 42894080, FPS 519, mean/median reward -18.7/-20.0, min/max reward -40.0/1.0, entropy 0.59326, value loss 3.28075, policy loss -0.01094, distill_loss -32.13832, time 1377.39715 min
Updates 33520, num timesteps 42906880, FPS 518, mean/median reward -19.0/-20.0, min/max reward -40.0/1.0, entropy 0.59594, value loss 8.92488, policy loss -0.15967, distill_loss -31.95304, time 1378.07315 min
Updates 33530, num timesteps 42919680, FPS 518, mean/median reward -19.3/-20.0, min/max reward -40.0/-7.0, entropy 0.57629, value loss 8.29405, policy loss -0.28156, distill_loss -32.85398, time 1378.74473 min
Updates 33540, num timesteps 42932480, FPS 518, mean/median reward -19.2/-20.0, min/max reward -40.0/-7.0, entropy 0.58115, value loss 4.59119, policy loss 0.04896, distill_loss -31.66419, time 1379.42803 min
Updates 33550, num timesteps 42945280, FPS 518, mean/median reward -19.3/-20.0, min/max reward -39.0/1.0, entropy 0.66086, value loss 2.84564, policy loss 0.00452, distill_loss -32.87659, time 1380.12160 min
Updates 33560, num timesteps 42958080, FPS 518, mean/median reward -18.9/-20.0, min/max reward -38.0/1.0, entropy 0.65825, value loss 4.55549, policy loss -0.16989, distill_loss -29.20388, time 1380.76623 min
Updates 33570, num timesteps 42970880, FPS 518, mean/median reward -18.6/-20.0, min/max reward -40.0/16.0, entropy 0.61524, value loss 2.73121, policy loss 0.04776, distill_loss -29.56012, time 1381.41533 min
Updates 33580, num timesteps 42983680, FPS 518, mean/median reward -18.9/-20.0, min/max reward -40.0/16.0, entropy 0.65887, value loss 4.60715, policy loss -0.07846, distill_loss -29.54168, time 1382.06425 min
Updates 33590, num timesteps 42996480, FPS 518, mean/median reward -19.4/-19.0, min/max reward -39.0/-7.0, entropy 0.61554, value loss 4.27989, policy loss 0.16267, distill_loss -30.67677, time 1382.73114 min
Updates 33600, num timesteps 43009280, FPS 518, mean/median reward -19.0/-19.0, min/max reward -40.0/13.0, entropy 0.58837, value loss 6.24524, policy loss -0.00325, distill_loss -30.35366, time 1383.40156 min
Updates 33610, num timesteps 43022080, FPS 518, mean/median reward -18.4/-19.0, min/max reward -20.0/3.0, entropy 0.59382, value loss 1.94830, policy loss -0.05962, distill_loss -29.20959, time 1384.12123 min
Updates 33620, num timesteps 43034880, FPS 517, mean/median reward -18.7/-19.0, min/max reward -40.0/3.0, entropy 0.62660, value loss 7.75014, policy loss -0.02442, distill_loss -29.39799, time 1384.76747 min
Updates 33630, num timesteps 43047680, FPS 517, mean/median reward -18.8/-19.0, min/max reward -40.0/3.0, entropy 0.59733, value loss 2.96180, policy loss -0.07542, distill_loss -31.31147, time 1385.42427 min
Updates 33640, num timesteps 43060480, FPS 517, mean/median reward -18.4/-20.0, min/max reward -40.0/3.0, entropy 0.64888, value loss 4.51115, policy loss -0.09734, distill_loss -31.26631, time 1386.03958 min
Updates 33650, num timesteps 43073280, FPS 517, mean/median reward -18.3/-20.0, min/max reward -40.0/15.0, entropy 0.61054, value loss 3.26815, policy loss -0.05426, distill_loss -31.36789, time 1386.71496 min
Updates 33660, num timesteps 43086080, FPS 517, mean/median reward -18.5/-20.0, min/max reward -40.0/15.0, entropy 0.57482, value loss 4.03047, policy loss -0.18353, distill_loss -31.80940, time 1387.34638 min
Updates 33670, num timesteps 43098880, FPS 517, mean/median reward -18.4/-20.0, min/max reward -40.0/12.0, entropy 0.59122, value loss 2.90451, policy loss 0.08642, distill_loss -32.91467, time 1388.00790 min
Updates 33680, num timesteps 43111680, FPS 517, mean/median reward -18.6/-20.0, min/max reward -39.0/12.0, entropy 0.58775, value loss 3.24966, policy loss -0.01922, distill_loss -32.24817, time 1388.65054 min
Updates 33690, num timesteps 43124480, FPS 517, mean/median reward -18.5/-20.0, min/max reward -39.0/3.0, entropy 0.63463, value loss 3.23879, policy loss 0.05522, distill_loss -32.87510, time 1389.30310 min
Updates 33700, num timesteps 43137280, FPS 517, mean/median reward -18.6/-20.0, min/max reward -39.0/3.0, entropy 0.55688, value loss 3.64297, policy loss -0.15747, distill_loss -32.87919, time 1390.00359 min
Updates 33710, num timesteps 43150080, FPS 517, mean/median reward -19.0/-20.0, min/max reward -40.0/1.0, entropy 0.63183, value loss 4.95623, policy loss -0.05873, distill_loss -31.58741, time 1390.57896 min
Updates 33720, num timesteps 43162880, FPS 517, mean/median reward -18.5/-20.0, min/max reward -20.0/4.0, entropy 0.55540, value loss 6.75677, policy loss -0.03756, distill_loss -31.89402, time 1391.21667 min
Updates 33730, num timesteps 43175680, FPS 517, mean/median reward -18.1/-20.0, min/max reward -20.0/4.0, entropy 0.52110, value loss 2.89905, policy loss 0.02910, distill_loss -31.80223, time 1391.84841 min
Updates 33740, num timesteps 43188480, FPS 516, mean/median reward -18.1/-20.0, min/max reward -20.0/4.0, entropy 0.60036, value loss 3.83602, policy loss -0.11123, distill_loss -31.61813, time 1392.54898 min
Updates 33750, num timesteps 43201280, FPS 516, mean/median reward -18.7/-20.0, min/max reward -40.0/4.0, entropy 0.61611, value loss 2.92594, policy loss 0.04178, distill_loss -31.99406, time 1393.18787 min
Updates 33760, num timesteps 43214080, FPS 516, mean/median reward -18.6/-20.0, min/max reward -40.0/12.0, entropy 0.62365, value loss 3.12162, policy loss -0.07069, distill_loss -30.78916, time 1393.82440 min
Updates 33770, num timesteps 43226880, FPS 516, mean/median reward -17.9/-20.0, min/max reward -40.0/12.0, entropy 0.58761, value loss 2.64178, policy loss 0.00676, distill_loss -29.53434, time 1394.52948 min
Updates 33780, num timesteps 43239680, FPS 516, mean/median reward -17.3/-19.0, min/max reward -40.0/12.0, entropy 0.60459, value loss 4.57133, policy loss -0.13102, distill_loss -31.92083, time 1395.03859 min
Updates 33790, num timesteps 43252480, FPS 516, mean/median reward -18.2/-19.0, min/max reward -40.0/-5.0, entropy 0.62125, value loss 2.98308, policy loss 0.02908, distill_loss -30.65009, time 1395.72894 min
Updates 33800, num timesteps 43265280, FPS 516, mean/median reward -18.7/-20.0, min/max reward -40.0/-7.0, entropy 0.62080, value loss 2.39171, policy loss -0.08427, distill_loss -33.07729, time 1396.39685 min
Updates 33810, num timesteps 43278080, FPS 516, mean/median reward -18.2/-19.0, min/max reward -39.0/3.0, entropy 0.57533, value loss 2.13812, policy loss -0.06054, distill_loss -32.42642, time 1397.07980 min
Updates 33820, num timesteps 43290880, FPS 516, mean/median reward -18.4/-20.0, min/max reward -39.0/3.0, entropy 0.58665, value loss 5.98430, policy loss 0.06589, distill_loss -31.12255, time 1397.71806 min
Updates 33830, num timesteps 43303680, FPS 516, mean/median reward -19.1/-20.0, min/max reward -40.0/13.0, entropy 0.59002, value loss 4.64775, policy loss 0.02853, distill_loss -30.93103, time 1398.36607 min
Updates 33840, num timesteps 43316480, FPS 516, mean/median reward -18.4/-20.0, min/max reward -40.0/13.0, entropy 0.55284, value loss 4.85590, policy loss -0.09261, distill_loss -31.15244, time 1398.98101 min
Updates 33850, num timesteps 43329280, FPS 515, mean/median reward -18.5/-20.0, min/max reward -39.0/-6.0, entropy 0.57983, value loss 6.72274, policy loss 0.17019, distill_loss -32.47332, time 1399.59488 min
Updates 33860, num timesteps 43342080, FPS 515, mean/median reward -18.0/-20.0, min/max reward -40.0/3.0, entropy 0.60952, value loss 4.01099, policy loss -0.12615, distill_loss -30.40565, time 1400.17861 min
Updates 33870, num timesteps 43354880, FPS 515, mean/median reward -17.3/-19.0, min/max reward -20.0/13.0, entropy 0.62248, value loss 2.77096, policy loss -0.14879, distill_loss -32.08356, time 1400.79866 min
Updates 33880, num timesteps 43367680, FPS 515, mean/median reward -18.2/-20.0, min/max reward -40.0/13.0, entropy 0.60010, value loss 5.03159, policy loss -0.05814, distill_loss -32.83158, time 1401.39812 min
Updates 33890, num timesteps 43380480, FPS 515, mean/median reward -18.4/-20.0, min/max reward -40.0/3.0, entropy 0.60275, value loss 4.04918, policy loss -0.05079, distill_loss -30.71430, time 1402.00070 min
Updates 33900, num timesteps 43393280, FPS 515, mean/median reward -19.0/-20.0, min/max reward -40.0/-6.0, entropy 0.61314, value loss 2.26590, policy loss 0.03130, distill_loss -32.02766, time 1402.57324 min
Updates 33910, num timesteps 43406080, FPS 515, mean/median reward -18.5/-20.0, min/max reward -20.0/2.0, entropy 0.57634, value loss 2.17544, policy loss 0.07839, distill_loss -29.50913, time 1403.24062 min
Updates 33920, num timesteps 43418880, FPS 515, mean/median reward -18.5/-20.0, min/max reward -20.0/2.0, entropy 0.61710, value loss 6.40186, policy loss -0.16954, distill_loss -31.43935, time 1403.80775 min
Updates 33930, num timesteps 43431680, FPS 515, mean/median reward -19.2/-20.0, min/max reward -40.0/-6.0, entropy 0.63882, value loss 5.15996, policy loss -0.04333, distill_loss -31.06050, time 1404.47292 min
Updates 33940, num timesteps 43444480, FPS 515, mean/median reward -19.0/-20.0, min/max reward -40.0/4.0, entropy 0.63397, value loss 3.83980, policy loss -0.01391, distill_loss -32.21016, time 1405.05699 min
Updates 33950, num timesteps 43457280, FPS 515, mean/median reward -19.2/-20.0, min/max reward -40.0/4.0, entropy 0.63575, value loss 3.90117, policy loss -0.10612, distill_loss -31.50438, time 1405.65982 min
Updates 33960, num timesteps 43470080, FPS 515, mean/median reward -18.9/-20.0, min/max reward -40.0/4.0, entropy 0.62006, value loss 3.54520, policy loss -0.14227, distill_loss -31.69930, time 1406.27811 min
Updates 33970, num timesteps 43482880, FPS 515, mean/median reward -18.9/-20.0, min/max reward -20.0/4.0, entropy 0.58085, value loss 1.93406, policy loss 0.05102, distill_loss -31.96550, time 1406.88711 min
Updates 33980, num timesteps 43495680, FPS 515, mean/median reward -19.0/-20.0, min/max reward -38.0/-6.0, entropy 0.63353, value loss 2.68553, policy loss 0.03980, distill_loss -33.22612, time 1407.48888 min
Updates 33990, num timesteps 43508480, FPS 514, mean/median reward -19.2/-20.0, min/max reward -38.0/-6.0, entropy 0.63737, value loss 4.33345, policy loss -0.00098, distill_loss -32.22181, time 1408.10446 min
Updates 34000, num timesteps 43521280, FPS 514, mean/median reward -18.9/-20.0, min/max reward -38.0/-7.0, entropy 0.58693, value loss 6.47034, policy loss -0.00154, distill_loss -30.18187, time 1408.70638 min
Updates 34010, num timesteps 43534080, FPS 514, mean/median reward -18.1/-19.0, min/max reward -20.0/3.0, entropy 0.52577, value loss 3.36429, policy loss -0.02907, distill_loss -32.09915, time 1409.40112 min
Updates 34020, num timesteps 43546880, FPS 514, mean/median reward -18.3/-20.0, min/max reward -40.0/14.0, entropy 0.58532, value loss 3.14243, policy loss 0.10189, distill_loss -32.16271, time 1410.01358 min
Updates 34030, num timesteps 43559680, FPS 514, mean/median reward -19.0/-20.0, min/max reward -40.0/14.0, entropy 0.56328, value loss 2.68812, policy loss -0.04401, distill_loss -32.69809, time 1410.61406 min
Updates 34040, num timesteps 43572480, FPS 514, mean/median reward -19.4/-20.0, min/max reward -40.0/-8.0, entropy 0.56682, value loss 4.04865, policy loss 0.02236, distill_loss -33.01846, time 1411.24940 min
Updates 34050, num timesteps 43585280, FPS 514, mean/median reward -18.8/-20.0, min/max reward -38.0/3.0, entropy 0.51918, value loss 3.08514, policy loss 0.11057, distill_loss -32.93859, time 1411.87413 min
Updates 34060, num timesteps 43598080, FPS 514, mean/median reward -18.4/-20.0, min/max reward -20.0/3.0, entropy 0.56939, value loss 4.35305, policy loss 0.03211, distill_loss -32.12807, time 1412.49261 min
Updates 34070, num timesteps 43610880, FPS 514, mean/median reward -18.5/-20.0, min/max reward -38.0/3.0, entropy 0.56070, value loss 2.52591, policy loss 0.04513, distill_loss -31.11032, time 1413.09532 min
Updates 34080, num timesteps 43623680, FPS 514, mean/median reward -18.4/-20.0, min/max reward -38.0/-7.0, entropy 0.52891, value loss 6.31939, policy loss 0.02136, distill_loss -29.94126, time 1413.70976 min
Updates 34090, num timesteps 43636480, FPS 514, mean/median reward -18.3/-20.0, min/max reward -28.0/-5.0, entropy 0.63402, value loss 5.37710, policy loss -0.20452, distill_loss -32.10404, time 1414.33357 min
Updates 34100, num timesteps 43649280, FPS 514, mean/median reward -18.6/-20.0, min/max reward -40.0/2.0, entropy 0.59530, value loss 4.73471, policy loss 0.12155, distill_loss -31.71666, time 1414.94199 min
Updates 34110, num timesteps 43662080, FPS 514, mean/median reward -19.1/-20.0, min/max reward -99.0/-5.0, entropy 0.58950, value loss 3.27113, policy loss 0.07636, distill_loss -33.19917, time 1415.57527 min
Updates 34120, num timesteps 43674880, FPS 513, mean/median reward -19.1/-20.0, min/max reward -99.0/-7.0, entropy 0.50832, value loss 7.84361, policy loss -0.01907, distill_loss -30.38028, time 1416.19660 min
Updates 34130, num timesteps 43687680, FPS 513, mean/median reward -18.9/-20.0, min/max reward -99.0/12.0, entropy 0.58746, value loss 4.16325, policy loss -0.16336, distill_loss -32.45805, time 1416.81213 min
Updates 34140, num timesteps 43700480, FPS 513, mean/median reward -18.8/-19.0, min/max reward -99.0/5.0, entropy 0.56424, value loss 3.01876, policy loss -0.03509, distill_loss -30.62928, time 1417.38072 min
Updates 34150, num timesteps 43713280, FPS 513, mean/median reward -17.7/-19.0, min/max reward -38.0/5.0, entropy 0.61308, value loss 7.09583, policy loss -0.13990, distill_loss -31.48881, time 1417.99828 min
