command line args: main.py --algo i2a --env HuntMiniPacmanNoFrameskip-v0 --num-processes 128 --port 5555 --log-dir /tmp/gym/Hunt_AfterBugfix --num-steps 10 --entropy-coef 0.02 --distill-coef 0.3 --num-stack 1 --use-class-labels
Updates 0, num timesteps 1280, FPS 367, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60944, value loss 0.00001, policy loss 0.00394, distill_loss -0.00075, time 0.05810 min
Updates 12040, num timesteps 15412480, FPS 584, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.58471, value loss 2.22593, policy loss 0.00536, distill_loss 12.34234, time 439.85022 min
Updates 12050, num timesteps 15425280, FPS 584, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.58489, value loss 3.62781, policy loss -0.07884, distill_loss 13.22139, time 440.14935 min
Updates 12060, num timesteps 15438080, FPS 584, mean/median reward -19.7/-20.0, min/max reward -20.0/-9.0, entropy 0.54828, value loss 2.10362, policy loss 0.03033, distill_loss 14.27252, time 440.44472 min
Updates 12070, num timesteps 15450880, FPS 584, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.61414, value loss 2.64664, policy loss -0.21498, distill_loss 13.07350, time 440.73423 min
Updates 12080, num timesteps 15463680, FPS 584, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.57946, value loss 2.83076, policy loss -0.13643, distill_loss 11.46580, time 441.04044 min
Updates 12090, num timesteps 15476480, FPS 584, mean/median reward -20.0/-20.0, min/max reward -40.0/-9.0, entropy 0.59358, value loss 2.21754, policy loss 0.04494, distill_loss 13.04696, time 441.33971 min
Updates 12100, num timesteps 15489280, FPS 584, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.61014, value loss 3.66884, policy loss -0.05760, distill_loss 12.94240, time 441.66364 min
Updates 12110, num timesteps 15502080, FPS 584, mean/median reward -19.8/-20.0, min/max reward -20.0/-18.0, entropy 0.52021, value loss 2.24442, policy loss -0.09268, distill_loss 11.49285, time 441.99189 min
Updates 12120, num timesteps 15514880, FPS 584, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.54333, value loss 2.40473, policy loss -0.07667, distill_loss 12.16524, time 442.28121 min
Updates 12130, num timesteps 15527680, FPS 584, mean/median reward -19.6/-20.0, min/max reward -20.0/-9.0, entropy 0.56896, value loss 2.52014, policy loss -0.10745, distill_loss 12.11889, time 442.58163 min
Updates 12140, num timesteps 15540480, FPS 584, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.60031, value loss 2.64902, policy loss -0.08738, distill_loss 11.72512, time 442.88957 min
Updates 12150, num timesteps 15553280, FPS 584, mean/median reward -20.0/-20.0, min/max reward -39.0/-9.0, entropy 0.63258, value loss 1.92493, policy loss -0.09182, distill_loss 12.12444, time 443.18659 min
Updates 12160, num timesteps 15566080, FPS 584, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.61578, value loss 1.77944, policy loss 0.06382, distill_loss 12.53502, time 443.48306 min
Updates 12170, num timesteps 15578880, FPS 585, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.58566, value loss 3.09557, policy loss -0.12083, distill_loss 12.44302, time 443.77464 min
Updates 12180, num timesteps 15591680, FPS 585, mean/median reward -20.1/-20.0, min/max reward -39.0/-19.0, entropy 0.59239, value loss 1.86543, policy loss 0.05260, distill_loss 10.70632, time 444.06597 min
Updates 12190, num timesteps 15604480, FPS 585, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.57440, value loss 4.43473, policy loss -0.04169, distill_loss 10.27123, time 444.36495 min
Updates 12200, num timesteps 15617280, FPS 585, mean/median reward -19.6/-20.0, min/max reward -20.0/-9.0, entropy 0.60315, value loss 3.77253, policy loss 0.03803, distill_loss 10.55101, time 444.69302 min
Updates 12210, num timesteps 15630080, FPS 585, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.52796, value loss 2.23847, policy loss 0.07880, distill_loss 10.59033, time 445.01574 min
Updates 12220, num timesteps 15642880, FPS 585, mean/median reward -20.2/-20.0, min/max reward -39.0/-19.0, entropy 0.55685, value loss 3.87266, policy loss -0.09059, distill_loss 10.70601, time 445.31970 min
Updates 12230, num timesteps 15655680, FPS 585, mean/median reward -20.2/-20.0, min/max reward -39.0/-9.0, entropy 0.58518, value loss 2.63151, policy loss -0.15073, distill_loss 9.90851, time 445.61149 min
Updates 12240, num timesteps 15668480, FPS 585, mean/median reward -20.2/-20.0, min/max reward -40.0/-9.0, entropy 0.60169, value loss 3.20997, policy loss 0.08210, distill_loss 11.01447, time 445.90781 min
Updates 12250, num timesteps 15681280, FPS 585, mean/median reward -19.9/-20.0, min/max reward -40.0/-9.0, entropy 0.58351, value loss 2.60469, policy loss -0.10344, distill_loss 11.39042, time 446.20215 min
Updates 12260, num timesteps 15694080, FPS 585, mean/median reward -20.1/-20.0, min/max reward -40.0/-9.0, entropy 0.61134, value loss 2.25161, policy loss -0.11973, distill_loss 9.75833, time 446.49360 min
Updates 12270, num timesteps 15706880, FPS 585, mean/median reward -20.1/-20.0, min/max reward -40.0/-9.0, entropy 0.60731, value loss 2.81258, policy loss 0.00215, distill_loss 10.54266, time 446.79093 min
Updates 12280, num timesteps 15719680, FPS 586, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.61421, value loss 3.26316, policy loss -0.05530, distill_loss 10.70908, time 447.08110 min
Updates 12290, num timesteps 15732480, FPS 586, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.59146, value loss 2.95581, policy loss -0.00130, distill_loss 10.30332, time 447.37193 min
Updates 12300, num timesteps 15745280, FPS 586, mean/median reward -19.8/-20.0, min/max reward -40.0/-9.0, entropy 0.56439, value loss 3.18678, policy loss -0.08885, distill_loss 11.70327, time 447.68292 min
Updates 12310, num timesteps 15758080, FPS 586, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.52113, value loss 2.31648, policy loss -0.03032, distill_loss 11.50643, time 448.00949 min
Updates 12320, num timesteps 15770880, FPS 586, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.58540, value loss 2.69734, policy loss 0.02018, distill_loss 11.92966, time 448.30790 min
Updates 12330, num timesteps 15783680, FPS 586, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.58853, value loss 2.38052, policy loss 0.00228, distill_loss 10.95839, time 448.60787 min
Updates 12340, num timesteps 15796480, FPS 586, mean/median reward -19.7/-20.0, min/max reward -20.0/-9.0, entropy 0.60418, value loss 2.33204, policy loss -0.03731, distill_loss 9.64433, time 448.91918 min
Updates 12350, num timesteps 15809280, FPS 586, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.60488, value loss 2.80690, policy loss 0.08910, distill_loss 9.94183, time 449.21241 min
Updates 12360, num timesteps 15822080, FPS 586, mean/median reward -19.7/-20.0, min/max reward -20.0/-9.0, entropy 0.54905, value loss 3.06500, policy loss -0.12664, distill_loss 11.34514, time 449.50877 min
Updates 12370, num timesteps 15834880, FPS 586, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.56713, value loss 2.38319, policy loss 0.01824, distill_loss 10.48608, time 449.79987 min
Updates 12380, num timesteps 15847680, FPS 586, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.57875, value loss 2.41371, policy loss -0.12996, distill_loss 11.31521, time 450.09677 min
Updates 12390, num timesteps 15860480, FPS 586, mean/median reward -19.6/-20.0, min/max reward -20.0/-9.0, entropy 0.59659, value loss 3.46752, policy loss 0.02457, distill_loss 9.93132, time 450.39575 min
Updates 12400, num timesteps 15873280, FPS 586, mean/median reward -19.9/-20.0, min/max reward -40.0/-9.0, entropy 0.53187, value loss 6.15894, policy loss -0.14705, distill_loss 11.45383, time 450.69514 min
Updates 12410, num timesteps 15886080, FPS 587, mean/median reward -19.9/-20.0, min/max reward -20.0/-9.0, entropy 0.59988, value loss 2.09249, policy loss -0.05534, distill_loss 10.97722, time 451.02752 min
Updates 12420, num timesteps 15898880, FPS 587, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.57061, value loss 2.41409, policy loss 0.11085, distill_loss 10.63323, time 451.32830 min
Updates 12430, num timesteps 15911680, FPS 587, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.57253, value loss 2.25365, policy loss 0.05243, distill_loss 10.40064, time 451.61888 min
Updates 12440, num timesteps 15924480, FPS 587, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.58488, value loss 2.64952, policy loss -0.00219, distill_loss 11.07711, time 451.91371 min
Updates 12450, num timesteps 15937280, FPS 587, mean/median reward -20.0/-20.0, min/max reward -39.0/-9.0, entropy 0.53212, value loss 2.67188, policy loss 0.12527, distill_loss 10.78673, time 452.20463 min
Updates 12460, num timesteps 15950080, FPS 587, mean/median reward -19.7/-20.0, min/max reward -20.0/-9.0, entropy 0.55004, value loss 2.33248, policy loss -0.03689, distill_loss 11.35288, time 452.50457 min
Updates 12470, num timesteps 15962880, FPS 587, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.57695, value loss 2.00165, policy loss 0.03419, distill_loss 9.99602, time 452.80135 min
Updates 12480, num timesteps 15975680, FPS 587, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.54061, value loss 2.01512, policy loss 0.04986, distill_loss 10.39728, time 453.09419 min
Updates 12490, num timesteps 15988480, FPS 587, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.53073, value loss 4.20036, policy loss -0.06003, distill_loss 10.28605, time 453.38809 min
Updates 12500, num timesteps 16001280, FPS 587, mean/median reward -19.9/-20.0, min/max reward -20.0/-17.0, entropy 0.52287, value loss 2.56100, policy loss -0.06843, distill_loss 10.33291, time 453.69682 min
Updates 12510, num timesteps 16014080, FPS 587, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.54141, value loss 2.77403, policy loss -0.15605, distill_loss 10.35363, time 454.02212 min
Updates 12520, num timesteps 16026880, FPS 587, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.54584, value loss 1.84077, policy loss -0.02456, distill_loss 10.32923, time 454.31462 min
Updates 12530, num timesteps 16039680, FPS 588, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.51644, value loss 1.97222, policy loss -0.05920, distill_loss 10.14931, time 454.61770 min
Updates 12540, num timesteps 16052480, FPS 588, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.54407, value loss 2.48424, policy loss 0.07062, distill_loss 10.44495, time 454.90680 min
Updates 12550, num timesteps 16065280, FPS 588, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.59266, value loss 2.47289, policy loss 0.05653, distill_loss 10.73700, time 455.20243 min
Updates 12560, num timesteps 16078080, FPS 588, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.53116, value loss 2.18511, policy loss 0.02560, distill_loss 11.35774, time 455.50463 min
Updates 12570, num timesteps 16090880, FPS 588, mean/median reward -19.6/-20.0, min/max reward -20.0/-8.0, entropy 0.52960, value loss 1.92725, policy loss 0.00762, distill_loss 9.31852, time 455.79627 min
Updates 12580, num timesteps 16103680, FPS 588, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.48014, value loss 1.98815, policy loss 0.06112, distill_loss 9.63437, time 456.09294 min
Updates 12590, num timesteps 16116480, FPS 588, mean/median reward -20.1/-20.0, min/max reward -40.0/-19.0, entropy 0.58226, value loss 3.04056, policy loss -0.04355, distill_loss 9.98521, time 456.38610 min
Updates 12600, num timesteps 16129280, FPS 588, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.54688, value loss 3.00883, policy loss 0.02480, distill_loss 10.07528, time 456.69138 min
Updates 12610, num timesteps 16142080, FPS 588, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.56600, value loss 2.53632, policy loss 0.04256, distill_loss 10.60250, time 457.02607 min
Updates 12620, num timesteps 16154880, FPS 588, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.56639, value loss 2.44434, policy loss -0.05146, distill_loss 10.41222, time 457.32284 min
Updates 12630, num timesteps 16167680, FPS 588, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.59720, value loss 2.86652, policy loss -0.08547, distill_loss 9.30430, time 457.61747 min
Updates 12640, num timesteps 16180480, FPS 588, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.55687, value loss 2.81416, policy loss -0.00649, distill_loss 10.45083, time 457.91083 min
Updates 12650, num timesteps 16193280, FPS 589, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.60222, value loss 2.19598, policy loss -0.05419, distill_loss 11.05123, time 458.20340 min
Updates 12660, num timesteps 16206080, FPS 589, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.55381, value loss 2.93346, policy loss -0.13751, distill_loss 11.37128, time 458.49177 min
Updates 12670, num timesteps 16218880, FPS 589, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.52545, value loss 2.29068, policy loss -0.08937, distill_loss 11.03673, time 458.79308 min
Updates 12680, num timesteps 16231680, FPS 589, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.57299, value loss 3.02610, policy loss 0.04438, distill_loss 11.81393, time 459.08455 min
Updates 12690, num timesteps 16244480, FPS 589, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.57989, value loss 2.84217, policy loss -0.05370, distill_loss 11.30755, time 459.37518 min
Updates 12700, num timesteps 16257280, FPS 589, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.56878, value loss 3.05100, policy loss -0.20508, distill_loss 11.48749, time 459.68270 min
Updates 12710, num timesteps 16270080, FPS 589, mean/median reward -19.9/-20.0, min/max reward -20.0/-19.0, entropy 0.54754, value loss 2.96314, policy loss -0.01166, distill_loss 10.07454, time 460.00936 min
Updates 12720, num timesteps 16282880, FPS 589, mean/median reward -19.9/-20.0, min/max reward -20.0/-18.0, entropy 0.55497, value loss 2.74331, policy loss 0.06709, distill_loss 12.13860, time 460.30079 min
Updates 12730, num timesteps 16295680, FPS 589, mean/median reward -20.0/-20.0, min/max reward -58.0/-9.0, entropy 0.56390, value loss 1.51583, policy loss 0.10022, distill_loss 11.70421, time 460.59860 min
Updates 12740, num timesteps 16308480, FPS 589, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.51779, value loss 3.64286, policy loss -0.04686, distill_loss 11.06195, time 460.89038 min
Updates 12750, num timesteps 16321280, FPS 589, mean/median reward -19.7/-20.0, min/max reward -20.0/-9.0, entropy 0.54263, value loss 2.16159, policy loss -0.08977, distill_loss 11.04503, time 461.18523 min
Updates 12760, num timesteps 16334080, FPS 589, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.48501, value loss 4.52689, policy loss 0.09169, distill_loss 10.83499, time 461.47962 min
Updates 12770, num timesteps 16346880, FPS 589, mean/median reward -20.1/-20.0, min/max reward -40.0/-17.0, entropy 0.49092, value loss 3.02837, policy loss 0.10932, distill_loss 11.34073, time 461.78638 min
Updates 12780, num timesteps 16359680, FPS 590, mean/median reward -19.9/-20.0, min/max reward -40.0/-9.0, entropy 0.45846, value loss 3.04665, policy loss 0.08797, distill_loss 11.34687, time 462.08098 min
Updates 12790, num timesteps 16372480, FPS 590, mean/median reward -19.9/-20.0, min/max reward -40.0/-9.0, entropy 0.47866, value loss 2.85350, policy loss -0.15336, distill_loss 11.33624, time 462.37363 min
Updates 12800, num timesteps 16385280, FPS 590, mean/median reward -19.8/-20.0, min/max reward -20.0/-9.0, entropy 0.50541, value loss 3.10158, policy loss -0.09008, distill_loss 11.96078, time 462.68361 min
Updates 12810, num timesteps 16398080, FPS 590, mean/median reward -19.6/-20.0, min/max reward -20.0/-9.0, entropy 0.54214, value loss 1.69626, policy loss 0.04879, distill_loss 12.16064, time 463.01980 min
Updates 12820, num timesteps 16410880, FPS 590, mean/median reward -19.9/-20.0, min/max reward -40.0/-9.0, entropy 0.49995, value loss 2.86458, policy loss -0.08748, distill_loss 12.90199, time 463.31042 min
Updates 12830, num timesteps 16423680, FPS 590, mean/median reward -20.1/-20.0, min/max reward -40.0/-19.0, entropy 0.50631, value loss 2.13222, policy loss -0.09180, distill_loss 12.06048, time 463.59956 min
Updates 12840, num timesteps 16436480, FPS 590, mean/median reward -20.1/-20.0, min/max reward -40.0/-18.0, entropy 0.55145, value loss 1.98454, policy loss -0.08251, distill_loss 12.76530, time 463.89667 min
Updates 12850, num timesteps 16449280, FPS 590, mean/median reward -20.1/-20.0, min/max reward -39.0/-18.0, entropy 0.60581, value loss 4.57425, policy loss -0.09322, distill_loss 12.03131, time 464.18958 min
