command line args: main.py --algo i2a --env RegularMiniPacmanNoFrameskip-v0 --num-processes 64 --port 5555 --log-dir /tmp/gym/RegularCopyModel --num-steps 10 --vis-interval 10 --entropy-coef 0.05 --num-stack 1 --use-copy-model
Updates 0, num timesteps 640, FPS 104, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60944, value loss 2.92146, policy loss 1.94581, distill_loss -0.00107, time 0.10199 min
Updates 17330, num timesteps 11091840, FPS 955, mean/median reward 55.3/55.0, min/max reward 1.0/144.0, entropy 0.84702, value loss 9.46311, policy loss -0.03197, distill_loss -8.42451, time 193.45021 min
Updates 17340, num timesteps 11098240, FPS 955, mean/median reward 61.1/64.0, min/max reward 1.0/144.0, entropy 1.00905, value loss 5.32729, policy loss -0.00785, distill_loss -5.38174, time 193.55850 min
Updates 17350, num timesteps 11104640, FPS 955, mean/median reward 62.1/68.0, min/max reward 1.0/144.0, entropy 0.93631, value loss 14.91271, policy loss -0.00834, distill_loss -6.15102, time 193.66740 min
Updates 17360, num timesteps 11111040, FPS 955, mean/median reward 59.2/63.0, min/max reward 0.0/144.0, entropy 1.02766, value loss 10.24310, policy loss 0.00919, distill_loss -8.40630, time 193.75294 min
Updates 17370, num timesteps 11117440, FPS 955, mean/median reward 63.7/63.0, min/max reward 1.0/202.0, entropy 0.97161, value loss 18.47025, policy loss -0.03875, distill_loss -8.18493, time 193.84703 min
Updates 17380, num timesteps 11123840, FPS 955, mean/median reward 65.1/66.0, min/max reward 1.0/144.0, entropy 1.09168, value loss 1.85626, policy loss -0.25689, distill_loss -7.31287, time 193.96291 min
Updates 17390, num timesteps 11130240, FPS 955, mean/median reward 61.5/60.0, min/max reward 1.0/144.0, entropy 1.08273, value loss 15.67141, policy loss -0.09259, distill_loss -6.15855, time 194.07151 min
Updates 17400, num timesteps 11136640, FPS 955, mean/median reward 60.3/60.0, min/max reward 1.0/144.0, entropy 1.02737, value loss 11.38126, policy loss -0.04085, distill_loss -8.88374, time 194.19329 min
Updates 17410, num timesteps 11143040, FPS 955, mean/median reward 62.4/61.0, min/max reward 1.0/144.0, entropy 1.07991, value loss 2.92274, policy loss -0.12042, distill_loss -6.42468, time 194.30117 min
Updates 17420, num timesteps 11149440, FPS 955, mean/median reward 68.2/73.0, min/max reward 1.0/216.0, entropy 1.11799, value loss 3.64123, policy loss -0.02017, distill_loss -7.65229, time 194.38032 min
Updates 17430, num timesteps 11155840, FPS 956, mean/median reward 69.0/74.0, min/max reward 1.0/145.0, entropy 1.08548, value loss 4.24287, policy loss -0.13772, distill_loss -4.85634, time 194.47518 min
Updates 17440, num timesteps 11162240, FPS 956, mean/median reward 67.2/71.0, min/max reward 1.0/144.0, entropy 1.06758, value loss 4.11933, policy loss 0.14803, distill_loss -6.05707, time 194.57976 min
Updates 17450, num timesteps 11168640, FPS 956, mean/median reward 64.2/65.0, min/max reward 1.0/144.0, entropy 1.03249, value loss 2.79750, policy loss 0.08075, distill_loss -6.75569, time 194.68651 min
Updates 17460, num timesteps 11175040, FPS 956, mean/median reward 67.4/70.0, min/max reward 0.0/144.0, entropy 1.04764, value loss 2.39137, policy loss 0.05773, distill_loss -6.65789, time 194.77833 min
Updates 17470, num timesteps 11181440, FPS 956, mean/median reward 72.4/81.0, min/max reward 0.0/144.0, entropy 1.05939, value loss 11.72364, policy loss -0.03520, distill_loss -5.82013, time 194.88386 min
Updates 17480, num timesteps 11187840, FPS 956, mean/median reward 66.8/71.0, min/max reward 1.0/144.0, entropy 1.07336, value loss 10.30156, policy loss 0.13461, distill_loss -6.44251, time 194.98535 min
Updates 17490, num timesteps 11194240, FPS 956, mean/median reward 64.9/66.0, min/max reward 0.0/144.0, entropy 1.20943, value loss 3.77379, policy loss -0.22961, distill_loss -4.27701, time 195.06037 min
Updates 17500, num timesteps 11200640, FPS 956, mean/median reward 67.5/67.0, min/max reward 0.0/144.0, entropy 1.12127, value loss 47.15084, policy loss -0.12499, distill_loss -7.32445, time 195.15983 min
Updates 17510, num timesteps 11207040, FPS 956, mean/median reward 66.6/67.0, min/max reward 0.0/144.0, entropy 1.20106, value loss 15.16846, policy loss 0.09442, distill_loss -6.18852, time 195.26460 min
Updates 17520, num timesteps 11213440, FPS 956, mean/median reward 72.2/81.0, min/max reward 1.0/144.0, entropy 1.23399, value loss 1.92546, policy loss -0.04436, distill_loss -6.21654, time 195.37043 min
Updates 17530, num timesteps 11219840, FPS 956, mean/median reward 74.2/81.0, min/max reward 1.0/144.0, entropy 1.22374, value loss 1.42157, policy loss -0.02498, distill_loss -6.89332, time 195.46849 min
Updates 17540, num timesteps 11226240, FPS 956, mean/median reward 71.0/73.0, min/max reward 1.0/144.0, entropy 1.18033, value loss 3.75501, policy loss 0.04130, distill_loss -6.01495, time 195.56262 min
Updates 17550, num timesteps 11232640, FPS 956, mean/median reward 63.1/64.0, min/max reward 1.0/144.0, entropy 1.24614, value loss 33.81055, policy loss -0.58933, distill_loss -8.07539, time 195.63915 min
Updates 17560, num timesteps 11239040, FPS 957, mean/median reward 64.0/64.0, min/max reward 0.0/144.0, entropy 1.23615, value loss 11.18029, policy loss -0.18141, distill_loss -6.99970, time 195.73360 min
Updates 17570, num timesteps 11245440, FPS 957, mean/median reward 59.7/61.0, min/max reward 0.0/144.0, entropy 1.18311, value loss 4.87602, policy loss 0.15394, distill_loss -5.41836, time 195.83791 min
Updates 17580, num timesteps 11251840, FPS 957, mean/median reward 63.9/61.0, min/max reward 0.0/190.0, entropy 1.13635, value loss 3.49497, policy loss 0.05598, distill_loss -5.39637, time 195.94224 min
Updates 17590, num timesteps 11258240, FPS 957, mean/median reward 68.2/65.0, min/max reward 0.0/190.0, entropy 1.10661, value loss 22.77173, policy loss -0.10696, distill_loss -5.36944, time 196.03444 min
Updates 17600, num timesteps 11264640, FPS 957, mean/median reward 71.8/65.0, min/max reward 0.0/226.0, entropy 1.10995, value loss 15.84000, policy loss 0.12633, distill_loss -6.30809, time 196.13982 min
Updates 17610, num timesteps 11271040, FPS 957, mean/median reward 64.7/67.0, min/max reward 0.0/143.0, entropy 1.13018, value loss 1.97833, policy loss 0.07444, distill_loss -7.88583, time 196.24407 min
Updates 17620, num timesteps 11277440, FPS 957, mean/median reward 63.2/64.0, min/max reward 0.0/173.0, entropy 1.14781, value loss 25.84998, policy loss -0.13712, distill_loss -7.03526, time 196.31234 min
Updates 17630, num timesteps 11283840, FPS 957, mean/median reward 61.4/61.0, min/max reward 0.0/173.0, entropy 1.13552, value loss 6.82931, policy loss -0.06454, distill_loss -5.10360, time 196.41389 min
Updates 17640, num timesteps 11290240, FPS 957, mean/median reward 64.2/64.0, min/max reward 0.0/145.0, entropy 1.04990, value loss 8.34232, policy loss -0.05932, distill_loss -5.56247, time 196.51880 min
Updates 17650, num timesteps 11296640, FPS 957, mean/median reward 66.8/66.0, min/max reward 0.0/206.0, entropy 0.95498, value loss 23.03313, policy loss -0.06427, distill_loss -6.02505, time 196.61508 min
Updates 17660, num timesteps 11303040, FPS 957, mean/median reward 63.9/65.0, min/max reward 0.0/144.0, entropy 0.95961, value loss 16.26827, policy loss 0.11269, distill_loss -8.38681, time 196.71175 min
Updates 17670, num timesteps 11309440, FPS 957, mean/median reward 60.9/61.0, min/max reward 0.0/144.0, entropy 1.02133, value loss 21.55615, policy loss -0.10070, distill_loss -6.43535, time 196.81942 min
Updates 17680, num timesteps 11315840, FPS 957, mean/median reward 61.7/61.0, min/max reward 0.0/144.0, entropy 1.03349, value loss 13.09699, policy loss -0.27621, distill_loss -6.86525, time 196.89947 min
Updates 17690, num timesteps 11322240, FPS 957, mean/median reward 61.8/61.0, min/max reward 0.0/228.0, entropy 1.09645, value loss 3.91399, policy loss -0.16906, distill_loss -7.44604, time 196.99237 min
Updates 17700, num timesteps 11328640, FPS 957, mean/median reward 61.8/63.0, min/max reward 0.0/144.0, entropy 1.17554, value loss 4.31487, policy loss -0.06786, distill_loss -7.23235, time 197.09756 min
Updates 17710, num timesteps 11335040, FPS 958, mean/median reward 64.4/66.0, min/max reward 0.0/144.0, entropy 1.13517, value loss 2.12970, policy loss -0.03138, distill_loss -6.37192, time 197.19944 min
Updates 17720, num timesteps 11341440, FPS 958, mean/median reward 63.5/62.0, min/max reward 0.0/144.0, entropy 1.20693, value loss 11.55979, policy loss 0.00785, distill_loss -6.29401, time 197.29367 min
Updates 17730, num timesteps 11347840, FPS 958, mean/median reward 53.1/53.0, min/max reward 0.0/144.0, entropy 1.14801, value loss 19.47769, policy loss -0.17560, distill_loss -4.50811, time 197.39956 min
Updates 17740, num timesteps 11354240, FPS 958, mean/median reward 56.1/56.0, min/max reward 0.0/144.0, entropy 1.04341, value loss 24.51157, policy loss 0.75670, distill_loss -5.89489, time 197.50705 min
Updates 17750, num timesteps 11360640, FPS 958, mean/median reward 63.2/62.0, min/max reward 0.0/144.0, entropy 1.09127, value loss 3.71498, policy loss -0.16610, distill_loss -6.35672, time 197.58336 min
Updates 17760, num timesteps 11367040, FPS 958, mean/median reward 58.8/53.0, min/max reward 0.0/237.0, entropy 1.04446, value loss 2.84942, policy loss -0.05244, distill_loss -6.21122, time 197.68278 min
Updates 17770, num timesteps 11373440, FPS 958, mean/median reward 59.2/59.0, min/max reward 0.0/222.0, entropy 1.05134, value loss 4.01088, policy loss 0.20758, distill_loss -7.55387, time 197.78641 min
Updates 17780, num timesteps 11379840, FPS 958, mean/median reward 57.7/55.0, min/max reward 0.0/222.0, entropy 1.00891, value loss 10.95471, policy loss -0.08501, distill_loss -6.71618, time 197.89237 min
Updates 17790, num timesteps 11386240, FPS 958, mean/median reward 60.3/61.0, min/max reward 0.0/222.0, entropy 1.05533, value loss 20.35318, policy loss -0.40331, distill_loss -7.99549, time 197.98944 min
Updates 17800, num timesteps 11392640, FPS 958, mean/median reward 61.2/56.0, min/max reward 0.0/222.0, entropy 1.14811, value loss 2.45417, policy loss 0.12541, distill_loss -7.20783, time 198.09120 min
Updates 17810, num timesteps 11399040, FPS 958, mean/median reward 59.8/53.0, min/max reward 0.0/222.0, entropy 1.02153, value loss 23.10962, policy loss -0.10243, distill_loss -8.10631, time 198.16414 min
Updates 17820, num timesteps 11405440, FPS 958, mean/median reward 59.8/58.0, min/max reward 0.0/222.0, entropy 1.04509, value loss 6.26202, policy loss -0.11692, distill_loss -5.94825, time 198.26519 min
Updates 17830, num timesteps 11411840, FPS 958, mean/median reward 62.0/58.0, min/max reward 0.0/222.0, entropy 1.10139, value loss 4.43990, policy loss 0.04541, distill_loss -6.74850, time 198.36124 min
Updates 17840, num timesteps 11418240, FPS 958, mean/median reward 68.2/66.0, min/max reward 0.0/222.0, entropy 1.04230, value loss 4.76620, policy loss 0.11997, distill_loss -7.34192, time 198.46610 min
Updates 17850, num timesteps 11424640, FPS 958, mean/median reward 67.8/65.0, min/max reward 0.0/222.0, entropy 1.11988, value loss 6.64690, policy loss -0.11244, distill_loss -5.77402, time 198.56668 min
Updates 17860, num timesteps 11431040, FPS 958, mean/median reward 63.1/60.0, min/max reward 0.0/222.0, entropy 1.03262, value loss 25.52053, policy loss -0.02814, distill_loss -8.36573, time 198.66259 min
Updates 17870, num timesteps 11437440, FPS 959, mean/median reward 64.3/61.0, min/max reward 0.0/222.0, entropy 1.01396, value loss 9.71860, policy loss -0.20007, distill_loss -5.52605, time 198.76355 min
Updates 17880, num timesteps 11443840, FPS 959, mean/median reward 67.9/62.0, min/max reward 0.0/245.0, entropy 1.02426, value loss 19.60111, policy loss 0.03649, distill_loss -7.85887, time 198.84842 min
Updates 17890, num timesteps 11450240, FPS 959, mean/median reward 64.6/61.0, min/max reward 0.0/245.0, entropy 1.07996, value loss 6.88691, policy loss -0.12446, distill_loss -6.51625, time 198.96340 min
Updates 17900, num timesteps 11456640, FPS 959, mean/median reward 67.0/60.0, min/max reward 0.0/245.0, entropy 1.08436, value loss 9.53419, policy loss -0.03502, distill_loss -5.63441, time 199.06112 min
Updates 17910, num timesteps 11463040, FPS 959, mean/median reward 66.5/59.0, min/max reward 0.0/245.0, entropy 1.07325, value loss 7.52576, policy loss -0.05235, distill_loss -6.25141, time 199.16224 min
Updates 17920, num timesteps 11469440, FPS 959, mean/median reward 69.3/59.0, min/max reward 0.0/245.0, entropy 0.97258, value loss 6.35478, policy loss -0.09869, distill_loss -5.05115, time 199.27251 min
Updates 17930, num timesteps 11475840, FPS 959, mean/median reward 69.0/62.0, min/max reward 0.0/245.0, entropy 0.93490, value loss 13.14424, policy loss 0.11891, distill_loss -4.85314, time 199.38093 min
Updates 17940, num timesteps 11482240, FPS 959, mean/median reward 72.9/65.0, min/max reward 0.0/245.0, entropy 0.94994, value loss 41.80333, policy loss 0.08163, distill_loss -5.02339, time 199.44984 min
Updates 17950, num timesteps 11488640, FPS 959, mean/median reward 63.4/56.0, min/max reward 0.0/245.0, entropy 1.00451, value loss 10.10911, policy loss -0.20522, distill_loss -5.21208, time 199.55379 min
Updates 17960, num timesteps 11495040, FPS 959, mean/median reward 64.0/63.0, min/max reward 0.0/245.0, entropy 0.92375, value loss 19.52303, policy loss -0.41239, distill_loss -6.37884, time 199.66281 min
Updates 17970, num timesteps 11501440, FPS 959, mean/median reward 60.5/56.0, min/max reward 0.0/245.0, entropy 0.99659, value loss 16.74673, policy loss -0.06290, distill_loss -5.67178, time 199.76623 min
Updates 17980, num timesteps 11507840, FPS 959, mean/median reward 62.5/55.0, min/max reward 0.0/245.0, entropy 0.95455, value loss 22.62157, policy loss -0.11456, distill_loss -7.08689, time 199.86381 min
Updates 17990, num timesteps 11514240, FPS 959, mean/median reward 67.8/61.0, min/max reward 1.0/245.0, entropy 0.96048, value loss 16.51271, policy loss -0.24122, distill_loss -9.56187, time 199.96701 min
Updates 18000, num timesteps 11520640, FPS 959, mean/median reward 64.9/57.0, min/max reward 0.0/245.0, entropy 0.94303, value loss 19.01145, policy loss -0.10998, distill_loss -9.04317, time 200.04917 min
Updates 18010, num timesteps 11527040, FPS 959, mean/median reward 68.9/66.0, min/max reward 1.0/245.0, entropy 0.95761, value loss 3.72159, policy loss 0.13381, distill_loss -8.26294, time 200.15568 min
Updates 18020, num timesteps 11533440, FPS 959, mean/median reward 67.9/68.0, min/max reward 0.0/245.0, entropy 0.95062, value loss 21.37684, policy loss 0.02290, distill_loss -6.98951, time 200.25326 min
Updates 18030, num timesteps 11539840, FPS 959, mean/median reward 67.4/57.0, min/max reward 0.0/245.0, entropy 1.02451, value loss 3.90553, policy loss 0.07031, distill_loss -7.21508, time 200.35564 min
Updates 18040, num timesteps 11546240, FPS 959, mean/median reward 68.3/65.0, min/max reward 1.0/245.0, entropy 1.00766, value loss 4.48412, policy loss -0.07571, distill_loss -7.63490, time 200.46540 min
Updates 18050, num timesteps 11552640, FPS 959, mean/median reward 68.2/66.0, min/max reward 1.0/245.0, entropy 0.99776, value loss 17.14423, policy loss -0.08396, distill_loss -8.10796, time 200.57186 min
Updates 18060, num timesteps 11559040, FPS 960, mean/median reward 68.0/70.0, min/max reward 1.0/245.0, entropy 1.00636, value loss 2.09912, policy loss -0.02097, distill_loss -8.63268, time 200.65497 min
Updates 18070, num timesteps 11565440, FPS 960, mean/median reward 68.6/65.0, min/max reward 1.0/245.0, entropy 1.07204, value loss 32.57420, policy loss 0.22783, distill_loss -6.49459, time 200.74607 min
Updates 18080, num timesteps 11571840, FPS 960, mean/median reward 66.3/66.0, min/max reward 1.0/245.0, entropy 1.07804, value loss 7.44479, policy loss -0.09265, distill_loss -7.08531, time 200.85020 min
Updates 18090, num timesteps 11578240, FPS 960, mean/median reward 67.7/67.0, min/max reward 1.0/245.0, entropy 1.16114, value loss 2.09551, policy loss 0.00113, distill_loss -7.57118, time 200.94562 min
Updates 18100, num timesteps 11584640, FPS 960, mean/median reward 69.4/75.0, min/max reward 1.0/245.0, entropy 1.16248, value loss 19.93962, policy loss 0.12741, distill_loss -6.44561, time 201.04649 min
Updates 18110, num timesteps 11591040, FPS 960, mean/median reward 72.6/68.0, min/max reward 1.0/275.0, entropy 1.16383, value loss 2.40204, policy loss 0.10501, distill_loss -6.35928, time 201.15274 min
Updates 18120, num timesteps 11597440, FPS 960, mean/median reward 70.7/73.0, min/max reward 1.0/245.0, entropy 1.07814, value loss 13.32742, policy loss -0.10747, distill_loss -5.58733, time 201.25050 min
Updates 18130, num timesteps 11603840, FPS 960, mean/median reward 65.9/65.0, min/max reward 1.0/245.0, entropy 1.15528, value loss 7.50219, policy loss 0.06663, distill_loss -6.59575, time 201.30978 min
Updates 18140, num timesteps 11610240, FPS 960, mean/median reward 69.8/65.0, min/max reward 1.0/245.0, entropy 1.17692, value loss 2.07924, policy loss 0.02273, distill_loss -8.47611, time 201.41227 min
Updates 18150, num timesteps 11616640, FPS 960, mean/median reward 68.8/66.0, min/max reward 1.0/245.0, entropy 1.17195, value loss 2.34351, policy loss -0.01509, distill_loss -5.46101, time 201.55716 min
