command line args: main.py --algo i2a --env-name MsPacmanNoFrameskip-v0 --num-processes 100 --port 5555 --log-dir /tmp/gym/MsPacman_dSSM_DET --num-steps 10 --entropy-coef 0.02 --distill-coef 10 --num-stack 4 --num-frames 300000000 --train-on-200x160-pixel --latent-space-model dSSM_DET
Updates 0, num timesteps 1000, FPS 128, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 2.19722, value loss 0.00074, policy loss -0.00386, distill_loss -0.00363, time 0.13011 min
Updates 11670, num timesteps 11671000, FPS 124, mean/median reward 125.4/98.0, min/max reward -13.0/478.0, entropy 0.46485, value loss 101.39265, policy loss -0.00552, distill_loss -163.34796, time 1561.79595 min
Updates 11680, num timesteps 11681000, FPS 124, mean/median reward 111.3/77.0, min/max reward -13.0/343.0, entropy 0.54511, value loss 16.45354, policy loss -0.05041, distill_loss -170.04320, time 1563.15411 min
Updates 11690, num timesteps 11691000, FPS 124, mean/median reward 107.1/78.0, min/max reward 4.0/343.0, entropy 0.62078, value loss 37.30332, policy loss 0.36640, distill_loss -244.93198, time 1564.51472 min
Updates 11700, num timesteps 11701000, FPS 124, mean/median reward 107.3/79.0, min/max reward 4.0/343.0, entropy 0.53770, value loss 5.60722, policy loss -0.14556, distill_loss -205.76344, time 1565.85825 min
Updates 11710, num timesteps 11711000, FPS 124, mean/median reward 108.8/83.0, min/max reward 22.0/343.0, entropy 0.30895, value loss 12.76586, policy loss 0.11790, distill_loss -185.32468, time 1567.20516 min
Updates 11720, num timesteps 11721000, FPS 124, mean/median reward 119.5/97.0, min/max reward 0.0/343.0, entropy 0.32710, value loss 22.90071, policy loss 0.20190, distill_loss -201.32405, time 1568.56078 min
Updates 11730, num timesteps 11731000, FPS 124, mean/median reward 121.4/106.0, min/max reward 0.0/333.0, entropy 0.33906, value loss 15.26901, policy loss 0.08175, distill_loss -196.99261, time 1569.90503 min
Updates 11740, num timesteps 11741000, FPS 124, mean/median reward 126.9/118.0, min/max reward 0.0/358.0, entropy 0.32415, value loss 291.86139, policy loss -0.42842, distill_loss -178.67458, time 1571.24969 min
Updates 11750, num timesteps 11751000, FPS 124, mean/median reward 128.7/118.0, min/max reward 0.0/358.0, entropy 0.33000, value loss 33.90419, policy loss -0.01599, distill_loss -209.28883, time 1572.58882 min
Updates 11760, num timesteps 11761000, FPS 124, mean/median reward 130.3/118.0, min/max reward 0.0/358.0, entropy 0.18926, value loss 182.72067, policy loss 0.09409, distill_loss -226.08499, time 1573.93121 min
Updates 11770, num timesteps 11771000, FPS 124, mean/median reward 124.2/104.0, min/max reward 0.0/358.0, entropy 0.14375, value loss 65.63177, policy loss -0.05982, distill_loss -252.20197, time 1575.26330 min
Updates 11780, num timesteps 11781000, FPS 124, mean/median reward 131.0/113.0, min/max reward 10.0/393.0, entropy 0.19116, value loss 47.39671, policy loss 0.05284, distill_loss -225.31737, time 1576.59467 min
Updates 11790, num timesteps 11791000, FPS 124, mean/median reward 125.4/100.0, min/max reward 5.0/393.0, entropy 0.21549, value loss 4.02832, policy loss 0.03190, distill_loss -173.27643, time 1577.90825 min
Updates 11800, num timesteps 11801000, FPS 124, mean/median reward 131.1/104.0, min/max reward 5.0/393.0, entropy 0.13222, value loss 11.44543, policy loss 0.09593, distill_loss -201.07825, time 1579.24261 min
Updates 11810, num timesteps 11811000, FPS 124, mean/median reward 137.0/107.0, min/max reward 5.0/393.0, entropy 0.38937, value loss 17.32399, policy loss -0.24763, distill_loss -175.86720, time 1580.58164 min
Updates 11820, num timesteps 11821000, FPS 124, mean/median reward 138.6/105.0, min/max reward 5.0/393.0, entropy 0.51168, value loss 5.42838, policy loss 0.00400, distill_loss -130.28844, time 1581.91920 min
Updates 11830, num timesteps 11831000, FPS 124, mean/median reward 139.0/105.0, min/max reward 5.0/393.0, entropy 0.57417, value loss 15.23001, policy loss 0.09103, distill_loss -96.31179, time 1583.29788 min
Updates 11840, num timesteps 11841000, FPS 124, mean/median reward 134.4/92.0, min/max reward 5.0/393.0, entropy 0.50479, value loss 64.14091, policy loss 0.55477, distill_loss -152.33345, time 1584.68738 min
Updates 11850, num timesteps 11851000, FPS 124, mean/median reward 131.0/88.0, min/max reward 5.0/393.0, entropy 0.43586, value loss 130.69226, policy loss 0.65987, distill_loss -128.51924, time 1586.04146 min
Updates 11860, num timesteps 11861000, FPS 124, mean/median reward 121.5/79.0, min/max reward 5.0/393.0, entropy 0.39998, value loss 23.78430, policy loss -0.09725, distill_loss -229.66042, time 1587.38139 min
Updates 11870, num timesteps 11871000, FPS 124, mean/median reward 114.6/76.0, min/max reward 5.0/329.0, entropy 0.40330, value loss 8.56479, policy loss -0.03312, distill_loss -308.14246, time 1588.70021 min
Updates 11880, num timesteps 11881000, FPS 124, mean/median reward 115.3/86.0, min/max reward 10.0/329.0, entropy 0.46776, value loss 13.36213, policy loss 0.04039, distill_loss -235.28130, time 1590.03864 min
Updates 11890, num timesteps 11891000, FPS 124, mean/median reward 120.2/92.0, min/max reward -13.0/329.0, entropy 0.40213, value loss 159.93690, policy loss -0.11269, distill_loss -218.06100, time 1591.38494 min
Updates 11900, num timesteps 11901000, FPS 124, mean/median reward 118.4/95.0, min/max reward -13.0/329.0, entropy 0.43187, value loss 78.72823, policy loss 0.01248, distill_loss -163.09521, time 1592.73534 min
Updates 11910, num timesteps 11911000, FPS 124, mean/median reward 123.3/101.0, min/max reward -13.0/327.0, entropy 0.37001, value loss 47.62599, policy loss -0.04400, distill_loss -165.55070, time 1594.11215 min
Updates 11920, num timesteps 11921000, FPS 124, mean/median reward 129.7/117.0, min/max reward -13.0/342.0, entropy 0.27021, value loss 31.17241, policy loss -0.22447, distill_loss -188.61809, time 1595.46672 min
Updates 11930, num timesteps 11931000, FPS 124, mean/median reward 139.9/120.0, min/max reward -13.0/414.0, entropy 0.26584, value loss 132.97556, policy loss -0.02964, distill_loss -250.66183, time 1596.81644 min
Updates 11940, num timesteps 11941000, FPS 124, mean/median reward 144.4/125.0, min/max reward -13.0/414.0, entropy 0.34671, value loss 20.82612, policy loss 0.08639, distill_loss -224.44322, time 1598.17464 min
Updates 11950, num timesteps 11951000, FPS 124, mean/median reward 151.4/128.0, min/max reward -13.0/431.0, entropy 0.46915, value loss 12.56433, policy loss -0.21966, distill_loss -245.15921, time 1599.52162 min
Updates 11960, num timesteps 11961000, FPS 124, mean/median reward 157.0/136.0, min/max reward 21.0/432.0, entropy 0.30815, value loss 12.93742, policy loss -0.07756, distill_loss -230.96965, time 1600.87027 min
Updates 11970, num timesteps 11971000, FPS 124, mean/median reward 170.9/142.0, min/max reward 16.0/432.0, entropy 0.13393, value loss 26.40515, policy loss 0.00724, distill_loss -265.48349, time 1602.22349 min
Updates 11980, num timesteps 11981000, FPS 124, mean/median reward 178.0/166.0, min/max reward 16.0/432.0, entropy 0.17038, value loss 100.19360, policy loss 0.29110, distill_loss -287.61145, time 1603.58139 min
Updates 11990, num timesteps 11991000, FPS 124, mean/median reward 184.2/168.0, min/max reward 16.0/432.0, entropy 0.09942, value loss 34.40781, policy loss -0.18241, distill_loss -279.99576, time 1604.94094 min
Updates 12000, num timesteps 12001000, FPS 124, mean/median reward 179.9/166.0, min/max reward 16.0/432.0, entropy 0.16717, value loss 3.94352, policy loss -0.02466, distill_loss -326.46582, time 1606.30423 min
Updates 12010, num timesteps 12011000, FPS 124, mean/median reward 171.9/161.0, min/max reward 9.0/432.0, entropy 0.25874, value loss 3.17500, policy loss 0.07098, distill_loss -294.57861, time 1607.66892 min
Updates 12020, num timesteps 12021000, FPS 124, mean/median reward 162.9/152.0, min/max reward -11.0/432.0, entropy 0.38219, value loss 5.00423, policy loss 0.10312, distill_loss -236.08623, time 1609.04385 min
Updates 12030, num timesteps 12031000, FPS 124, mean/median reward 154.1/151.0, min/max reward -14.0/432.0, entropy 0.33406, value loss 65.82002, policy loss 0.25033, distill_loss -219.82159, time 1610.41089 min
Updates 12040, num timesteps 12041000, FPS 124, mean/median reward 140.1/138.0, min/max reward -14.0/432.0, entropy 0.33849, value loss 13.79809, policy loss -0.02208, distill_loss -211.80635, time 1611.76172 min
Updates 12050, num timesteps 12051000, FPS 124, mean/median reward 120.9/106.0, min/max reward -14.0/356.0, entropy 0.33284, value loss 11.42116, policy loss -0.12350, distill_loss -155.60396, time 1613.10365 min
Updates 12060, num timesteps 12061000, FPS 124, mean/median reward 103.7/84.0, min/max reward -14.0/356.0, entropy 0.33136, value loss 50.00674, policy loss 0.08859, distill_loss -245.29861, time 1614.47137 min
Updates 12070, num timesteps 12071000, FPS 124, mean/median reward 82.2/61.0, min/max reward -14.0/321.0, entropy 0.46923, value loss 3.82018, policy loss -0.09970, distill_loss -212.58635, time 1615.85210 min
Updates 12080, num timesteps 12081000, FPS 124, mean/median reward 78.5/60.0, min/max reward -14.0/321.0, entropy 0.44209, value loss 12.70224, policy loss -0.12142, distill_loss -202.96217, time 1617.20082 min
Updates 12090, num timesteps 12091000, FPS 124, mean/median reward 71.0/55.0, min/max reward -18.0/319.0, entropy 0.39542, value loss 6.54583, policy loss 0.02992, distill_loss -215.81793, time 1618.57690 min
Updates 12100, num timesteps 12101000, FPS 124, mean/median reward 65.4/42.0, min/max reward -18.0/319.0, entropy 0.21263, value loss 16.83713, policy loss -0.01520, distill_loss -194.38208, time 1619.95982 min
Updates 12110, num timesteps 12111000, FPS 124, mean/median reward 60.1/44.0, min/max reward -18.0/315.0, entropy 0.30681, value loss 10.55000, policy loss -0.05999, distill_loss -193.26904, time 1621.35531 min
Updates 12120, num timesteps 12121000, FPS 124, mean/median reward 60.7/46.0, min/max reward -18.0/315.0, entropy 0.28303, value loss 15.41738, policy loss -0.03007, distill_loss -144.64142, time 1622.74092 min
Updates 12130, num timesteps 12131000, FPS 124, mean/median reward 61.1/45.0, min/max reward -18.0/315.0, entropy 0.28796, value loss 7.77051, policy loss 0.10931, distill_loss -149.85390, time 1624.11522 min
Updates 12140, num timesteps 12141000, FPS 124, mean/median reward 61.5/46.0, min/max reward -18.0/236.0, entropy 0.40408, value loss 10.24391, policy loss -0.16454, distill_loss -213.91847, time 1625.49329 min
Updates 12150, num timesteps 12151000, FPS 124, mean/median reward 59.6/45.0, min/max reward -18.0/219.0, entropy 0.19295, value loss 8.99926, policy loss 0.12998, distill_loss -210.47714, time 1626.85502 min
Updates 12160, num timesteps 12161000, FPS 124, mean/median reward 64.9/53.0, min/max reward -18.0/219.0, entropy 0.50528, value loss 10.04291, policy loss -0.02914, distill_loss -176.94226, time 1628.22082 min
Updates 12170, num timesteps 12171000, FPS 124, mean/median reward 67.0/56.0, min/max reward -12.0/219.0, entropy 0.43153, value loss 9.91971, policy loss -0.16726, distill_loss -250.32822, time 1629.57035 min
Updates 12180, num timesteps 12181000, FPS 124, mean/median reward 79.6/76.0, min/max reward 4.0/219.0, entropy 0.36899, value loss 40.88481, policy loss -0.06889, distill_loss -218.41200, time 1630.92941 min
Updates 12190, num timesteps 12191000, FPS 124, mean/median reward 84.8/80.0, min/max reward 10.0/228.0, entropy 0.33763, value loss 27.58283, policy loss 0.03546, distill_loss -232.98492, time 1632.29673 min
Updates 12200, num timesteps 12201000, FPS 124, mean/median reward 91.5/95.0, min/max reward -13.0/228.0, entropy 0.35354, value loss 7.05585, policy loss 0.01809, distill_loss -194.02644, time 1633.66978 min
Updates 12210, num timesteps 12211000, FPS 124, mean/median reward 100.4/99.0, min/max reward -13.0/228.0, entropy 0.33152, value loss 13.42650, policy loss -0.08752, distill_loss -204.39819, time 1635.04623 min
Updates 12220, num timesteps 12221000, FPS 124, mean/median reward 101.8/99.0, min/max reward -13.0/228.0, entropy 0.41154, value loss 13.48594, policy loss 0.07466, distill_loss -248.87915, time 1636.42210 min
Updates 12230, num timesteps 12231000, FPS 124, mean/median reward 107.8/99.0, min/max reward -13.0/228.0, entropy 0.46296, value loss 6.01355, policy loss -0.09376, distill_loss -181.58441, time 1637.78065 min
Updates 12240, num timesteps 12241000, FPS 124, mean/median reward 120.8/108.0, min/max reward -13.0/356.0, entropy 0.36127, value loss 34.42621, policy loss 0.07361, distill_loss -214.75035, time 1639.14121 min
Updates 12250, num timesteps 12251000, FPS 124, mean/median reward 121.0/107.0, min/max reward -13.0/356.0, entropy 0.20792, value loss 5.32212, policy loss -0.07753, distill_loss -287.06772, time 1640.49527 min
Updates 12260, num timesteps 12261000, FPS 124, mean/median reward 122.3/108.0, min/max reward -13.0/356.0, entropy 0.47758, value loss 19.83640, policy loss 0.25879, distill_loss -189.11511, time 1641.83249 min
Updates 12270, num timesteps 12271000, FPS 124, mean/median reward 122.3/107.0, min/max reward -13.0/356.0, entropy 0.39501, value loss 10.63624, policy loss -0.05596, distill_loss -139.01781, time 1643.19052 min
Updates 12280, num timesteps 12281000, FPS 124, mean/median reward 117.3/105.0, min/max reward -13.0/329.0, entropy 0.39704, value loss 13.73686, policy loss 0.01238, distill_loss -114.79209, time 1644.57803 min
Updates 12290, num timesteps 12291000, FPS 124, mean/median reward 114.0/103.0, min/max reward -13.0/329.0, entropy 0.42340, value loss 9.57726, policy loss -0.07135, distill_loss -150.57816, time 1645.95365 min
Updates 12300, num timesteps 12301000, FPS 124, mean/median reward 110.9/102.0, min/max reward -13.0/329.0, entropy 0.53062, value loss 38.62056, policy loss 0.14229, distill_loss -164.59323, time 1647.29737 min
Updates 12310, num timesteps 12311000, FPS 124, mean/median reward 108.4/98.0, min/max reward -13.0/329.0, entropy 0.42469, value loss 7.88489, policy loss 0.02959, distill_loss -202.69220, time 1648.63910 min
Updates 12320, num timesteps 12321000, FPS 124, mean/median reward 103.5/93.0, min/max reward -13.0/254.0, entropy 0.64041, value loss 5.56794, policy loss -0.17020, distill_loss -169.18257, time 1649.97100 min
Updates 12330, num timesteps 12331000, FPS 124, mean/median reward 102.5/93.0, min/max reward -13.0/254.0, entropy 0.54776, value loss 4.17373, policy loss 0.01426, distill_loss -192.21140, time 1651.30494 min
Updates 12340, num timesteps 12341000, FPS 124, mean/median reward 102.6/93.0, min/max reward -13.0/218.0, entropy 0.46352, value loss 20.17156, policy loss -0.21858, distill_loss -135.26265, time 1652.64404 min
Updates 12350, num timesteps 12351000, FPS 124, mean/median reward 100.8/93.0, min/max reward -13.0/250.0, entropy 0.35494, value loss 27.71930, policy loss -0.07685, distill_loss -134.21266, time 1654.02186 min
Updates 12360, num timesteps 12361000, FPS 124, mean/median reward 102.8/93.0, min/max reward -13.0/250.0, entropy 0.48429, value loss 12.29579, policy loss 0.15564, distill_loss -157.18694, time 1655.38497 min
Updates 12370, num timesteps 12371000, FPS 124, mean/median reward 105.7/93.0, min/max reward -13.0/253.0, entropy 0.55914, value loss 6.44985, policy loss 0.10151, distill_loss -182.07457, time 1656.72941 min
Updates 12380, num timesteps 12381000, FPS 124, mean/median reward 108.4/95.0, min/max reward 27.0/253.0, entropy 0.41464, value loss 18.94787, policy loss 0.15976, distill_loss -203.61603, time 1658.04098 min
Updates 12390, num timesteps 12391000, FPS 124, mean/median reward 108.4/95.0, min/max reward 27.0/253.0, entropy 0.56657, value loss 8.50203, policy loss -0.09510, distill_loss -187.36740, time 1659.36143 min
Updates 12400, num timesteps 12401000, FPS 124, mean/median reward 111.1/101.0, min/max reward 27.0/253.0, entropy 0.52323, value loss 15.07738, policy loss 0.27036, distill_loss -190.90425, time 1660.70591 min
Updates 12410, num timesteps 12411000, FPS 124, mean/median reward 113.2/102.0, min/max reward 27.0/329.0, entropy 0.35103, value loss 27.52069, policy loss -0.20145, distill_loss -185.66954, time 1662.04714 min
Updates 12420, num timesteps 12421000, FPS 124, mean/median reward 111.2/105.0, min/max reward 24.0/329.0, entropy 0.44604, value loss 41.11951, policy loss -0.02098, distill_loss -158.90059, time 1663.40409 min
Updates 12430, num timesteps 12431000, FPS 124, mean/median reward 107.6/105.0, min/max reward 14.0/329.0, entropy 0.47560, value loss 24.67374, policy loss 0.11915, distill_loss -176.00636, time 1664.76880 min
Updates 12440, num timesteps 12441000, FPS 124, mean/median reward 106.3/104.0, min/max reward 14.0/329.0, entropy 0.50750, value loss 9.13570, policy loss 0.05286, distill_loss -274.87244, time 1666.11619 min
