command line args: main.py --env-name RegularMiniPacmanNoFrameskip-v0 --algo i2a --environment-model MiniModel --distill-coef 10 --entropy-coef 0.02 --num-stack 1 --num-processes 128 --port 5027
Updates 0, num timesteps 640, FPS 100, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60800, value loss 2.21387, policy loss 1.83457, distill_loss -0.04561, time 0.10619 min
Updates 29670, num timesteps 18989440, FPS 432, mean/median reward 74.6/77.0, min/max reward 1.0/233.0, entropy 0.99075, value loss 1.75992, policy loss 0.05295, distill_loss -36.94744, time 732.09193 min
Updates 29680, num timesteps 18995840, FPS 432, mean/median reward 76.0/77.0, min/max reward 1.0/233.0, entropy 0.86584, value loss 5.98876, policy loss -0.06983, distill_loss -40.31329, time 732.33719 min
Updates 29690, num timesteps 19002240, FPS 432, mean/median reward 74.6/78.0, min/max reward 1.0/233.0, entropy 0.94500, value loss 6.49966, policy loss -0.00728, distill_loss -38.76610, time 732.56698 min
Updates 29700, num timesteps 19008640, FPS 432, mean/median reward 71.2/78.0, min/max reward 1.0/233.0, entropy 0.90461, value loss 2.80566, policy loss 0.00306, distill_loss -38.41728, time 732.81845 min
Updates 29710, num timesteps 19015040, FPS 432, mean/median reward 74.0/79.0, min/max reward 1.0/233.0, entropy 0.84655, value loss 4.12302, policy loss 0.03141, distill_loss -36.49265, time 733.08502 min
Updates 29720, num timesteps 19021440, FPS 432, mean/median reward 75.7/83.0, min/max reward 0.0/233.0, entropy 0.91722, value loss 2.62160, policy loss -0.04863, distill_loss -39.34760, time 733.33781 min
Updates 29730, num timesteps 19027840, FPS 432, mean/median reward 72.6/77.0, min/max reward 0.0/233.0, entropy 0.92492, value loss 19.13475, policy loss 0.59297, distill_loss -35.37523, time 733.55933 min
Updates 29740, num timesteps 19034240, FPS 432, mean/median reward 73.5/78.0, min/max reward 0.0/233.0, entropy 0.97474, value loss 15.01516, policy loss -0.04669, distill_loss -31.13208, time 733.81718 min
Updates 29750, num timesteps 19040640, FPS 432, mean/median reward 73.3/77.0, min/max reward 1.0/233.0, entropy 1.05923, value loss 15.34772, policy loss -0.36929, distill_loss -35.56659, time 734.06655 min
Updates 29760, num timesteps 19047040, FPS 432, mean/median reward 75.9/81.0, min/max reward 1.0/233.0, entropy 0.98733, value loss 1.53894, policy loss -0.01163, distill_loss -35.22481, time 734.31620 min
Updates 29770, num timesteps 19053440, FPS 432, mean/median reward 76.1/83.0, min/max reward 1.0/233.0, entropy 1.04324, value loss 2.34196, policy loss -0.01467, distill_loss -32.10600, time 734.53383 min
Updates 29780, num timesteps 19059840, FPS 432, mean/median reward 76.8/83.0, min/max reward 1.0/233.0, entropy 0.99691, value loss 22.37954, policy loss 0.52883, distill_loss -34.98640, time 734.78274 min
Updates 29790, num timesteps 19066240, FPS 432, mean/median reward 79.7/84.0, min/max reward 1.0/233.0, entropy 0.93694, value loss 3.30801, policy loss -0.04220, distill_loss -40.88117, time 735.03419 min
Updates 29800, num timesteps 19072640, FPS 432, mean/median reward 76.7/84.0, min/max reward 1.0/233.0, entropy 0.71074, value loss 2.75888, policy loss 0.03410, distill_loss -36.47717, time 735.28288 min
Updates 29810, num timesteps 19079040, FPS 432, mean/median reward 75.5/81.0, min/max reward 0.0/233.0, entropy 0.73521, value loss 14.89673, policy loss -0.06550, distill_loss -41.57492, time 735.55433 min
Updates 29820, num timesteps 19085440, FPS 432, mean/median reward 73.5/70.0, min/max reward 0.0/248.0, entropy 0.83571, value loss 2.13518, policy loss -0.13017, distill_loss -41.67962, time 735.80568 min
Updates 29830, num timesteps 19091840, FPS 432, mean/median reward 73.0/73.0, min/max reward 0.0/237.0, entropy 0.81190, value loss 15.79025, policy loss 0.31390, distill_loss -33.71718, time 736.05410 min
Updates 29840, num timesteps 19098240, FPS 432, mean/median reward 70.9/75.0, min/max reward 0.0/237.0, entropy 0.84560, value loss 4.66936, policy loss -0.05796, distill_loss -38.05172, time 736.30505 min
Updates 29850, num timesteps 19104640, FPS 432, mean/median reward 69.0/74.0, min/max reward 0.0/233.0, entropy 0.81563, value loss 15.68398, policy loss -0.10973, distill_loss -43.82912, time 736.51966 min
Updates 29860, num timesteps 19111040, FPS 432, mean/median reward 69.6/70.0, min/max reward 0.0/238.0, entropy 0.89901, value loss 1.87138, policy loss -0.03859, distill_loss -34.80541, time 736.76955 min
Updates 29870, num timesteps 19117440, FPS 432, mean/median reward 70.6/68.0, min/max reward 0.0/238.0, entropy 0.90102, value loss 3.92342, policy loss 0.02737, distill_loss -34.31116, time 737.01981 min
Updates 29880, num timesteps 19123840, FPS 432, mean/median reward 72.9/72.0, min/max reward 0.0/233.0, entropy 0.73502, value loss 4.73807, policy loss -0.00953, distill_loss -40.88886, time 737.27000 min
Updates 29890, num timesteps 19130240, FPS 432, mean/median reward 71.7/71.0, min/max reward 0.0/233.0, entropy 0.84845, value loss 11.35077, policy loss -0.08932, distill_loss -39.39280, time 737.51835 min
Updates 29900, num timesteps 19136640, FPS 432, mean/median reward 71.4/72.0, min/max reward 0.0/233.0, entropy 0.88667, value loss 12.79898, policy loss -0.14524, distill_loss -39.85635, time 737.77134 min
Updates 29910, num timesteps 19143040, FPS 432, mean/median reward 73.9/79.0, min/max reward 0.0/233.0, entropy 0.78719, value loss 3.75680, policy loss 0.03600, distill_loss -39.49237, time 738.03404 min
Updates 29920, num timesteps 19149440, FPS 432, mean/median reward 70.8/79.0, min/max reward 0.0/233.0, entropy 0.93035, value loss 2.21080, policy loss -0.13428, distill_loss -41.84028, time 738.28599 min
Updates 29930, num timesteps 19155840, FPS 432, mean/median reward 72.1/78.0, min/max reward 0.0/233.0, entropy 0.89099, value loss 6.77462, policy loss -0.06610, distill_loss -36.24656, time 738.51912 min
Updates 29940, num timesteps 19162240, FPS 432, mean/median reward 74.1/79.0, min/max reward 0.0/233.0, entropy 0.87932, value loss 7.09776, policy loss -0.07064, distill_loss -39.59023, time 738.75155 min
Updates 29950, num timesteps 19168640, FPS 432, mean/median reward 73.4/78.0, min/max reward 0.0/233.0, entropy 0.96358, value loss 8.30812, policy loss -0.00930, distill_loss -37.97000, time 739.00001 min
Updates 29960, num timesteps 19175040, FPS 432, mean/median reward 74.4/78.0, min/max reward 0.0/233.0, entropy 0.96077, value loss 7.04338, policy loss -0.09005, distill_loss -35.04634, time 739.23727 min
Updates 29970, num timesteps 19181440, FPS 432, mean/median reward 73.7/78.0, min/max reward 0.0/233.0, entropy 0.97188, value loss 7.05583, policy loss -0.02692, distill_loss -34.30812, time 739.48804 min
Updates 29980, num timesteps 19187840, FPS 432, mean/median reward 75.5/78.0, min/max reward 0.0/233.0, entropy 0.95210, value loss 9.74698, policy loss -0.05260, distill_loss -33.92719, time 739.73542 min
Updates 29990, num timesteps 19194240, FPS 432, mean/median reward 73.5/78.0, min/max reward 0.0/233.0, entropy 1.01219, value loss 1.98912, policy loss 0.01956, distill_loss -30.97041, time 739.98626 min
Updates 30000, num timesteps 19200640, FPS 432, mean/median reward 71.1/76.0, min/max reward 0.0/233.0, entropy 0.97642, value loss 1.58459, policy loss 0.04756, distill_loss -33.68671, time 740.23603 min
Updates 30010, num timesteps 19207040, FPS 432, mean/median reward 71.8/78.0, min/max reward 0.0/233.0, entropy 0.97760, value loss 6.35621, policy loss 0.04477, distill_loss -32.81924, time 740.50228 min
Updates 30020, num timesteps 19213440, FPS 432, mean/median reward 69.6/73.0, min/max reward 0.0/233.0, entropy 0.98037, value loss 2.07406, policy loss -0.04522, distill_loss -37.01383, time 740.72216 min
Updates 30030, num timesteps 19219840, FPS 432, mean/median reward 70.7/72.0, min/max reward 0.0/233.0, entropy 0.99344, value loss 4.54273, policy loss 0.02753, distill_loss -29.75118, time 740.97259 min
Updates 30040, num timesteps 19226240, FPS 432, mean/median reward 74.4/76.0, min/max reward 0.0/233.0, entropy 0.86507, value loss 1.74160, policy loss -0.05146, distill_loss -38.57545, time 741.21643 min
Updates 30050, num timesteps 19232640, FPS 432, mean/median reward 72.8/76.0, min/max reward 0.0/238.0, entropy 0.90011, value loss 25.46058, policy loss -0.41375, distill_loss -39.64837, time 741.46659 min
Updates 30060, num timesteps 19239040, FPS 432, mean/median reward 71.8/73.0, min/max reward 0.0/235.0, entropy 0.96026, value loss 15.00669, policy loss -0.02941, distill_loss -37.47301, time 741.70723 min
Updates 30070, num timesteps 19245440, FPS 432, mean/median reward 74.1/77.0, min/max reward 0.0/235.0, entropy 0.93760, value loss 3.88515, policy loss -0.06755, distill_loss -32.72595, time 741.94639 min
Updates 30080, num timesteps 19251840, FPS 432, mean/median reward 76.1/79.0, min/max reward 0.0/233.0, entropy 0.99271, value loss 3.03967, policy loss 0.00510, distill_loss -30.27934, time 742.19520 min
Updates 30090, num timesteps 19258240, FPS 432, mean/median reward 73.0/78.0, min/max reward 0.0/233.0, entropy 1.04135, value loss 3.61041, policy loss -0.02284, distill_loss -31.95363, time 742.44347 min
Updates 30100, num timesteps 19264640, FPS 432, mean/median reward 73.2/79.0, min/max reward 0.0/233.0, entropy 0.93563, value loss 3.65971, policy loss -0.12410, distill_loss -37.71752, time 742.67983 min
Updates 30110, num timesteps 19271040, FPS 432, mean/median reward 73.5/81.0, min/max reward 0.0/233.0, entropy 0.97966, value loss 14.92127, policy loss -0.20745, distill_loss -36.16870, time 742.94820 min
Updates 30120, num timesteps 19277440, FPS 432, mean/median reward 73.5/82.0, min/max reward 0.0/233.0, entropy 0.98714, value loss 2.04490, policy loss 0.03579, distill_loss -33.72756, time 743.17639 min
Updates 30130, num timesteps 19283840, FPS 432, mean/median reward 73.1/82.0, min/max reward 0.0/233.0, entropy 1.02505, value loss 6.13703, policy loss -0.09829, distill_loss -30.90835, time 743.42563 min
Updates 30140, num timesteps 19290240, FPS 432, mean/median reward 71.2/78.0, min/max reward 0.0/233.0, entropy 1.06535, value loss 2.91215, policy loss -0.01210, distill_loss -33.13776, time 743.67653 min
Updates 30150, num timesteps 19296640, FPS 432, mean/median reward 69.5/76.0, min/max reward 0.0/196.0, entropy 0.93227, value loss 5.57175, policy loss 0.02853, distill_loss -35.08215, time 743.92423 min
Updates 30160, num timesteps 19303040, FPS 432, mean/median reward 70.5/75.0, min/max reward 0.0/196.0, entropy 1.00722, value loss 4.31470, policy loss -0.17908, distill_loss -33.90536, time 744.17135 min
Updates 30170, num timesteps 19309440, FPS 432, mean/median reward 68.9/74.0, min/max reward 0.0/245.0, entropy 0.95985, value loss 1.94770, policy loss -0.04467, distill_loss -33.55600, time 744.41470 min
Updates 30180, num timesteps 19315840, FPS 432, mean/median reward 73.1/75.0, min/max reward 0.0/280.0, entropy 1.04343, value loss 3.49528, policy loss 0.03725, distill_loss -32.33406, time 744.65624 min
Updates 30190, num timesteps 19322240, FPS 432, mean/median reward 71.2/75.0, min/max reward 0.0/245.0, entropy 1.03879, value loss 11.52694, policy loss -0.00960, distill_loss -34.46796, time 744.87703 min
Updates 30200, num timesteps 19328640, FPS 432, mean/median reward 69.5/76.0, min/max reward 0.0/230.0, entropy 0.99673, value loss 4.22795, policy loss 0.06574, distill_loss -37.60687, time 745.13076 min
Updates 30210, num timesteps 19335040, FPS 432, mean/median reward 66.6/73.0, min/max reward 0.0/230.0, entropy 1.03286, value loss 1.63565, policy loss 0.03714, distill_loss -24.39571, time 745.39397 min
Updates 30220, num timesteps 19341440, FPS 432, mean/median reward 64.2/68.0, min/max reward 0.0/230.0, entropy 1.00006, value loss 1.76389, policy loss -0.01269, distill_loss -35.83754, time 745.64479 min
Updates 30230, num timesteps 19347840, FPS 432, mean/median reward 65.8/70.0, min/max reward 0.0/230.0, entropy 1.04423, value loss 1.49435, policy loss -0.04350, distill_loss -31.81847, time 745.89432 min
Updates 30240, num timesteps 19354240, FPS 432, mean/median reward 65.0/70.0, min/max reward 0.0/230.0, entropy 1.00662, value loss 2.20693, policy loss -0.04511, distill_loss -32.35151, time 746.14795 min
Updates 30250, num timesteps 19360640, FPS 432, mean/median reward 65.4/69.0, min/max reward 0.0/230.0, entropy 0.95725, value loss 21.30939, policy loss -0.02543, distill_loss -33.88812, time 746.38546 min
Updates 30260, num timesteps 19367040, FPS 432, mean/median reward 64.9/66.0, min/max reward 0.0/230.0, entropy 0.93856, value loss 5.10779, policy loss -0.03917, distill_loss -38.27218, time 746.63796 min
Updates 30270, num timesteps 19373440, FPS 432, mean/median reward 69.6/75.0, min/max reward 0.0/233.0, entropy 1.03217, value loss 4.47372, policy loss -0.00884, distill_loss -30.27657, time 746.85794 min
Updates 30280, num timesteps 19379840, FPS 432, mean/median reward 74.5/79.0, min/max reward 1.0/233.0, entropy 0.94851, value loss 2.43563, policy loss -0.07690, distill_loss -35.82244, time 747.09093 min
Updates 30290, num timesteps 19386240, FPS 432, mean/median reward 73.4/77.0, min/max reward 1.0/233.0, entropy 0.96584, value loss 4.11229, policy loss -0.05008, distill_loss -30.59297, time 747.34099 min
Updates 30300, num timesteps 19392640, FPS 432, mean/median reward 71.8/76.0, min/max reward 1.0/230.0, entropy 1.03805, value loss 1.71932, policy loss 0.06625, distill_loss -32.29752, time 747.57789 min
Updates 30310, num timesteps 19399040, FPS 432, mean/median reward 69.5/72.0, min/max reward 1.0/230.0, entropy 0.93792, value loss 12.35477, policy loss -0.02246, distill_loss -40.26384, time 747.83690 min
Updates 30320, num timesteps 19405440, FPS 432, mean/median reward 67.3/72.0, min/max reward 1.0/230.0, entropy 0.88646, value loss 2.78768, policy loss -0.02566, distill_loss -35.08541, time 748.07439 min
Updates 30330, num timesteps 19411840, FPS 432, mean/median reward 68.4/73.0, min/max reward 1.0/230.0, entropy 0.96343, value loss 5.68047, policy loss -0.06616, distill_loss -33.62875, time 748.32433 min
Updates 30340, num timesteps 19418240, FPS 432, mean/median reward 67.0/73.0, min/max reward 0.0/230.0, entropy 0.90757, value loss 1.39814, policy loss -0.01454, distill_loss -36.85378, time 748.58701 min
Updates 30350, num timesteps 19424640, FPS 432, mean/median reward 66.0/70.0, min/max reward 0.0/230.0, entropy 0.95800, value loss 5.58876, policy loss 0.01027, distill_loss -36.02045, time 748.83315 min
Updates 30360, num timesteps 19431040, FPS 432, mean/median reward 69.2/78.0, min/max reward 0.0/230.0, entropy 0.96224, value loss 10.49028, policy loss 0.01130, distill_loss -38.11103, time 749.06395 min
Updates 30370, num timesteps 19437440, FPS 432, mean/median reward 69.1/75.0, min/max reward 1.0/230.0, entropy 0.91583, value loss 3.46297, policy loss -0.08395, distill_loss -35.48495, time 749.30831 min
Updates 30380, num timesteps 19443840, FPS 432, mean/median reward 67.3/72.0, min/max reward 1.0/230.0, entropy 0.99265, value loss 3.06697, policy loss -0.00871, distill_loss -35.79506, time 749.55358 min
Updates 30390, num timesteps 19450240, FPS 432, mean/median reward 66.9/70.0, min/max reward 1.0/230.0, entropy 0.88187, value loss 9.24937, policy loss 0.04532, distill_loss -38.42811, time 749.80415 min
Updates 30400, num timesteps 19456640, FPS 432, mean/median reward 65.4/67.0, min/max reward 1.0/230.0, entropy 0.87491, value loss 16.28596, policy loss -0.04566, distill_loss -44.73300, time 750.05748 min
Updates 30410, num timesteps 19463040, FPS 432, mean/median reward 66.5/69.0, min/max reward 1.0/230.0, entropy 0.80401, value loss 6.72214, policy loss 0.00728, distill_loss -45.39179, time 750.32122 min
Updates 30420, num timesteps 19469440, FPS 432, mean/median reward 70.2/73.0, min/max reward 1.0/281.0, entropy 0.81271, value loss 4.01472, policy loss -0.01850, distill_loss -44.72269, time 750.57196 min
Updates 30430, num timesteps 19475840, FPS 432, mean/median reward 67.2/69.0, min/max reward 1.0/281.0, entropy 0.76585, value loss 5.49384, policy loss -0.03780, distill_loss -42.46374, time 750.81905 min
Updates 30440, num timesteps 19482240, FPS 432, mean/median reward 68.0/73.0, min/max reward 0.0/281.0, entropy 0.78865, value loss 6.74356, policy loss -0.08148, distill_loss -48.95129, time 751.05184 min
Updates 30450, num timesteps 19488640, FPS 432, mean/median reward 66.5/70.0, min/max reward 0.0/230.0, entropy 0.89714, value loss 4.87208, policy loss 0.00464, distill_loss -43.26212, time 751.28959 min
Updates 30460, num timesteps 19495040, FPS 432, mean/median reward 63.7/68.0, min/max reward 0.0/230.0, entropy 0.77652, value loss 16.33934, policy loss -0.01383, distill_loss -37.55722, time 751.52450 min
Updates 30470, num timesteps 19501440, FPS 432, mean/median reward 66.4/67.0, min/max reward 1.0/230.0, entropy 0.76045, value loss 3.88876, policy loss -0.08199, distill_loss -40.88840, time 751.77240 min
