command line args: main.py --algo i2a --env-name MsPacmanNoFrameskip-v0 --num-processes 30 --port 5557 --log-dir /tmp/i2a/MsPacman_dSSM_DET_5rollouts --i2a-rollout-steps 5 --num-steps 10 --entropy-coef 0.02 --distill-coef 10 --num-stack 4 --num-frames 300000000 --train-on-200x160-pixel --latent-space-model dSSM_DET
Updates 0, num timesteps 300, FPS 59, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 2.19722, value loss 0.00122, policy loss -0.00441, distill_loss -0.00355, time 0.08345 min
Updates 4340, num timesteps 1302300, FPS 67, mean/median reward 41.0/32.0, min/max reward -11.0/195.0, entropy 1.62448, value loss 3.55525, policy loss -0.04580, distill_loss -32.66603, time 323.35821 min
Updates 4350, num timesteps 1305300, FPS 67, mean/median reward 47.8/36.0, min/max reward -11.0/195.0, entropy 1.51055, value loss 3.70275, policy loss 0.08400, distill_loss -30.95916, time 324.10769 min
Updates 4360, num timesteps 1308300, FPS 67, mean/median reward 47.5/36.0, min/max reward -11.0/195.0, entropy 0.88119, value loss 1.83760, policy loss 0.09519, distill_loss -58.53892, time 324.86769 min
Updates 4370, num timesteps 1311300, FPS 67, mean/median reward 45.8/36.0, min/max reward -11.0/195.0, entropy 1.27873, value loss 2.36828, policy loss -0.02939, distill_loss -30.92298, time 325.62404 min
Updates 4380, num timesteps 1314300, FPS 67, mean/median reward 49.0/40.0, min/max reward -11.0/195.0, entropy 1.45484, value loss 3.74913, policy loss 0.13527, distill_loss -31.19874, time 326.37630 min
Updates 4390, num timesteps 1317300, FPS 67, mean/median reward 42.5/40.0, min/max reward 3.0/102.0, entropy 1.29802, value loss 3.70386, policy loss -0.17248, distill_loss -37.85701, time 327.11022 min
Updates 4400, num timesteps 1320300, FPS 67, mean/median reward 47.3/40.0, min/max reward 3.0/192.0, entropy 1.45165, value loss 4.70706, policy loss -0.14993, distill_loss -30.73387, time 327.87364 min
Updates 4410, num timesteps 1323300, FPS 67, mean/median reward 48.9/40.0, min/max reward 3.0/192.0, entropy 0.71612, value loss 3.80177, policy loss -0.41226, distill_loss -62.94828, time 328.64533 min
Updates 4420, num timesteps 1326300, FPS 67, mean/median reward 49.6/34.0, min/max reward 0.0/192.0, entropy 1.36620, value loss 8.11662, policy loss -0.06884, distill_loss -30.54409, time 329.39114 min
Updates 4430, num timesteps 1329300, FPS 67, mean/median reward 42.6/27.0, min/max reward -6.0/166.0, entropy 1.05600, value loss 0.89853, policy loss -0.12061, distill_loss -41.47125, time 330.13524 min
Updates 4440, num timesteps 1332300, FPS 67, mean/median reward 42.9/24.0, min/max reward -6.0/166.0, entropy 1.20597, value loss 4.81351, policy loss -0.57980, distill_loss -33.12593, time 330.88840 min
Updates 4450, num timesteps 1335300, FPS 67, mean/median reward 44.3/24.0, min/max reward -6.0/166.0, entropy 1.23248, value loss 2.03156, policy loss 0.34663, distill_loss -35.43979, time 331.63541 min
Updates 4460, num timesteps 1338300, FPS 67, mean/median reward 39.1/24.0, min/max reward -6.0/140.0, entropy 1.19700, value loss 2.18938, policy loss -0.02074, distill_loss -34.79348, time 332.37375 min
Updates 4470, num timesteps 1341300, FPS 67, mean/median reward 44.3/26.0, min/max reward -6.0/188.0, entropy 1.33460, value loss 1.56032, policy loss -0.28074, distill_loss -34.75969, time 333.11989 min
Updates 4480, num timesteps 1344300, FPS 67, mean/median reward 47.9/32.0, min/max reward 0.0/188.0, entropy 1.25852, value loss 2.12522, policy loss -0.04339, distill_loss -33.94326, time 333.86079 min
Updates 4490, num timesteps 1347300, FPS 67, mean/median reward 49.1/32.0, min/max reward 0.0/188.0, entropy 1.43018, value loss 3.97175, policy loss 0.03777, distill_loss -33.02413, time 334.61270 min
Updates 4500, num timesteps 1350300, FPS 67, mean/median reward 51.6/37.0, min/max reward 1.0/188.0, entropy 1.31012, value loss 59.01228, policy loss 1.99673, distill_loss -39.39090, time 335.36831 min
Updates 4510, num timesteps 1353300, FPS 67, mean/median reward 45.7/33.0, min/max reward 1.0/140.0, entropy 1.46424, value loss 3.57096, policy loss -0.31864, distill_loss -30.30183, time 336.10890 min
Updates 4520, num timesteps 1356300, FPS 67, mean/median reward 39.4/33.0, min/max reward -14.0/128.0, entropy 1.38387, value loss 8.91868, policy loss -0.06859, distill_loss -35.75605, time 336.84706 min
Updates 4530, num timesteps 1359300, FPS 67, mean/median reward 37.5/32.0, min/max reward -14.0/118.0, entropy 1.46183, value loss 2.84259, policy loss 0.23468, distill_loss -32.89798, time 337.57899 min
Updates 4540, num timesteps 1362300, FPS 67, mean/median reward 43.0/37.0, min/max reward -14.0/118.0, entropy 1.35522, value loss 6.82632, policy loss -0.35088, distill_loss -36.86686, time 338.31668 min
Updates 4550, num timesteps 1365300, FPS 67, mean/median reward 41.6/39.0, min/max reward -14.0/118.0, entropy 1.11560, value loss 1.77485, policy loss -0.00992, distill_loss -42.24039, time 339.04842 min
Updates 4560, num timesteps 1368300, FPS 67, mean/median reward 44.7/40.0, min/max reward -14.0/169.0, entropy 1.52030, value loss 3.98731, policy loss -0.02986, distill_loss -26.36979, time 339.78225 min
Updates 4570, num timesteps 1371300, FPS 67, mean/median reward 46.8/40.0, min/max reward -14.0/169.0, entropy 1.37442, value loss 11.18197, policy loss -0.72309, distill_loss -39.23104, time 340.53946 min
Updates 4580, num timesteps 1374300, FPS 67, mean/median reward 48.8/41.0, min/max reward -14.0/169.0, entropy 1.15944, value loss 1.18428, policy loss -0.35412, distill_loss -37.93633, time 341.27631 min
Updates 4590, num timesteps 1377300, FPS 67, mean/median reward 50.2/42.0, min/max reward -2.0/169.0, entropy 1.51066, value loss 1.37733, policy loss 0.38432, distill_loss -25.54641, time 342.01293 min
Updates 4600, num timesteps 1380300, FPS 67, mean/median reward 41.3/28.0, min/max reward -2.0/169.0, entropy 1.44066, value loss 1.88878, policy loss -0.02741, distill_loss -32.20469, time 342.78046 min
Updates 4610, num timesteps 1383300, FPS 67, mean/median reward 37.9/25.0, min/max reward -2.0/169.0, entropy 1.11784, value loss 9.62010, policy loss 0.53909, distill_loss -40.06764, time 343.52324 min
Updates 4620, num timesteps 1386300, FPS 67, mean/median reward 34.3/25.0, min/max reward -2.0/151.0, entropy 1.43205, value loss 1.19786, policy loss 0.24462, distill_loss -34.19212, time 344.26524 min
Updates 4630, num timesteps 1389300, FPS 67, mean/median reward 26.3/24.0, min/max reward -1.0/77.0, entropy 1.52709, value loss 2.39685, policy loss 0.30275, distill_loss -31.41524, time 345.00490 min
Updates 4640, num timesteps 1392300, FPS 67, mean/median reward 25.4/22.0, min/max reward -4.0/77.0, entropy 0.70172, value loss 6.87429, policy loss -0.34369, distill_loss -94.51884, time 345.76554 min
Updates 4650, num timesteps 1395300, FPS 67, mean/median reward 22.9/19.0, min/max reward -4.0/77.0, entropy 0.93920, value loss 62.26268, policy loss 0.38262, distill_loss -50.14816, time 346.50558 min
Updates 4660, num timesteps 1398300, FPS 67, mean/median reward 29.2/19.0, min/max reward -10.0/175.0, entropy 1.29525, value loss 26.85157, policy loss 0.49185, distill_loss -36.08868, time 347.23012 min
Updates 4670, num timesteps 1401300, FPS 67, mean/median reward 37.8/19.0, min/max reward -10.0/304.0, entropy 1.66601, value loss 2.42425, policy loss -0.09703, distill_loss -27.65559, time 347.96166 min
Updates 4680, num timesteps 1404300, FPS 67, mean/median reward 41.2/29.0, min/max reward -10.0/304.0, entropy 1.52185, value loss 0.98658, policy loss -0.34553, distill_loss -31.96730, time 348.70441 min
Updates 4690, num timesteps 1407300, FPS 67, mean/median reward 48.5/29.0, min/max reward -10.0/304.0, entropy 1.34428, value loss 2.32476, policy loss 0.35323, distill_loss -34.62759, time 349.44097 min
Updates 4700, num timesteps 1410300, FPS 67, mean/median reward 47.4/20.0, min/max reward -10.0/304.0, entropy 1.24043, value loss 2.91962, policy loss 0.12584, distill_loss -34.25148, time 350.18537 min
Updates 4710, num timesteps 1413300, FPS 67, mean/median reward 44.3/18.0, min/max reward -10.0/304.0, entropy 1.82594, value loss 3.19388, policy loss 0.10266, distill_loss -28.92879, time 350.91252 min
Updates 4720, num timesteps 1416300, FPS 67, mean/median reward 33.7/18.0, min/max reward -10.0/175.0, entropy 1.58826, value loss 1.88747, policy loss -0.20130, distill_loss -30.09441, time 351.65531 min
Updates 4730, num timesteps 1419300, FPS 67, mean/median reward 29.1/18.0, min/max reward -10.0/167.0, entropy 1.20814, value loss 46.47858, policy loss 1.43337, distill_loss -42.86218, time 352.38520 min
Updates 4740, num timesteps 1422300, FPS 67, mean/median reward 28.5/18.0, min/max reward -5.0/167.0, entropy 1.60251, value loss 4.13252, policy loss -0.55109, distill_loss -32.84708, time 353.10917 min
Updates 4750, num timesteps 1425300, FPS 67, mean/median reward 28.3/18.0, min/max reward -5.0/167.0, entropy 1.38820, value loss 6.76033, policy loss -0.14504, distill_loss -43.02817, time 353.85541 min
Updates 4760, num timesteps 1428300, FPS 67, mean/median reward 29.6/18.0, min/max reward -5.0/167.0, entropy 1.56017, value loss 9.45045, policy loss -1.00684, distill_loss -31.37833, time 354.59641 min
Updates 4770, num timesteps 1431300, FPS 67, mean/median reward 30.4/23.0, min/max reward -14.0/126.0, entropy 1.61384, value loss 4.00910, policy loss 1.36139, distill_loss -27.07390, time 355.32832 min
Updates 4780, num timesteps 1434300, FPS 67, mean/median reward 34.0/23.0, min/max reward -14.0/158.0, entropy 1.43620, value loss 4.42729, policy loss -0.99045, distill_loss -30.46534, time 356.07329 min
Updates 4790, num timesteps 1437300, FPS 67, mean/median reward 39.1/29.0, min/max reward -14.0/158.0, entropy 1.22196, value loss 3.16161, policy loss 0.12131, distill_loss -45.12559, time 356.82346 min
Updates 4800, num timesteps 1440300, FPS 67, mean/median reward 38.7/29.0, min/max reward -14.0/158.0, entropy 1.42844, value loss 21.91175, policy loss 0.95852, distill_loss -32.98755, time 357.57737 min
Updates 4810, num timesteps 1443300, FPS 67, mean/median reward 40.5/29.0, min/max reward -14.0/158.0, entropy 1.32607, value loss 5.92995, policy loss -0.54838, distill_loss -35.35237, time 358.31503 min
Updates 4820, num timesteps 1446300, FPS 67, mean/median reward 40.9/29.0, min/max reward -14.0/158.0, entropy 1.38361, value loss 27.12808, policy loss -0.03689, distill_loss -32.99892, time 359.04503 min
Updates 4830, num timesteps 1449300, FPS 67, mean/median reward 35.6/29.0, min/max reward -14.0/158.0, entropy 0.91376, value loss 13.03933, policy loss -0.30532, distill_loss -59.43613, time 359.77134 min
Updates 4840, num timesteps 1452300, FPS 67, mean/median reward 42.0/32.0, min/max reward -6.0/162.0, entropy 1.62044, value loss 4.98134, policy loss -0.96176, distill_loss -27.17221, time 360.49235 min
Updates 4850, num timesteps 1455300, FPS 67, mean/median reward 45.1/32.0, min/max reward -6.0/162.0, entropy 1.50720, value loss 3.41380, policy loss -0.23221, distill_loss -30.92882, time 361.23085 min
Updates 4860, num timesteps 1458300, FPS 67, mean/median reward 45.5/40.0, min/max reward -6.0/162.0, entropy 1.53019, value loss 1.82761, policy loss 0.54753, distill_loss -24.81179, time 361.97125 min
Updates 4870, num timesteps 1461300, FPS 67, mean/median reward 41.5/29.0, min/max reward -2.0/162.0, entropy 1.37547, value loss 8.86712, policy loss 0.04452, distill_loss -30.49664, time 362.70811 min
Updates 4880, num timesteps 1464300, FPS 67, mean/median reward 50.7/40.0, min/max reward -13.0/208.0, entropy 1.45789, value loss 148.90669, policy loss 3.81062, distill_loss -31.03568, time 363.44859 min
Updates 4890, num timesteps 1467300, FPS 67, mean/median reward 58.2/48.0, min/max reward -13.0/208.0, entropy 1.47238, value loss 2.08393, policy loss -0.28351, distill_loss -28.85218, time 364.19387 min
Updates 4900, num timesteps 1470300, FPS 67, mean/median reward 56.8/48.0, min/max reward -13.0/208.0, entropy 1.58063, value loss 10.60050, policy loss 0.71763, distill_loss -30.41512, time 364.92302 min
Updates 4910, num timesteps 1473300, FPS 67, mean/median reward 49.5/37.0, min/max reward -13.0/208.0, entropy 1.49828, value loss 4.19334, policy loss -0.04463, distill_loss -35.26764, time 365.66209 min
Updates 4920, num timesteps 1476300, FPS 67, mean/median reward 43.5/32.0, min/max reward -13.0/208.0, entropy 1.57983, value loss 2.22025, policy loss 0.40495, distill_loss -28.03709, time 366.40590 min
Updates 4930, num timesteps 1479300, FPS 67, mean/median reward 43.8/32.0, min/max reward -3.0/208.0, entropy 1.67465, value loss 7.49987, policy loss -0.74590, distill_loss -25.75025, time 367.15751 min
Updates 4940, num timesteps 1482300, FPS 67, mean/median reward 37.4/32.0, min/max reward -3.0/146.0, entropy 1.59372, value loss 11.20917, policy loss 1.17337, distill_loss -28.40356, time 367.88406 min
Updates 4950, num timesteps 1485300, FPS 67, mean/median reward 39.6/34.0, min/max reward -3.0/146.0, entropy 1.60913, value loss 3.70146, policy loss 0.69156, distill_loss -26.16553, time 368.63530 min
Updates 4960, num timesteps 1488300, FPS 67, mean/median reward 39.4/32.0, min/max reward -3.0/146.0, entropy 1.44969, value loss 6.42273, policy loss -0.69875, distill_loss -31.46141, time 369.36943 min
Updates 4970, num timesteps 1491300, FPS 67, mean/median reward 35.3/31.0, min/max reward -3.0/108.0, entropy 1.65172, value loss 2.22399, policy loss -0.21482, distill_loss -21.85452, time 370.10917 min
Updates 4980, num timesteps 1494300, FPS 67, mean/median reward 37.6/33.0, min/max reward -3.0/108.0, entropy 1.21122, value loss 4.78944, policy loss -0.35168, distill_loss -36.59426, time 370.86471 min
Updates 4990, num timesteps 1497300, FPS 67, mean/median reward 37.8/31.0, min/max reward -3.0/108.0, entropy 0.00000, value loss 14.48245, policy loss -0.00000, distill_loss -440.81296, time 371.60919 min
Updates 5000, num timesteps 1500300, FPS 67, mean/median reward 45.4/38.0, min/max reward 6.0/108.0, entropy 1.45641, value loss 4.55764, policy loss -0.14075, distill_loss -27.40066, time 372.35886 min
Updates 5010, num timesteps 1503300, FPS 67, mean/median reward 46.6/38.0, min/max reward 6.0/157.0, entropy 1.35410, value loss 6.24571, policy loss 0.29796, distill_loss -25.99944, time 373.08844 min
Updates 5020, num timesteps 1506300, FPS 67, mean/median reward 42.2/33.0, min/max reward -4.0/157.0, entropy 1.47033, value loss 2.52546, policy loss -0.00816, distill_loss -25.76201, time 373.82385 min
Updates 5030, num timesteps 1509300, FPS 67, mean/median reward 44.2/29.0, min/max reward -4.0/157.0, entropy 1.37155, value loss 24.40969, policy loss 1.65242, distill_loss -27.21208, time 374.55393 min
Updates 5040, num timesteps 1512300, FPS 67, mean/median reward 41.7/29.0, min/max reward -4.0/157.0, entropy 1.43345, value loss 5.60328, policy loss -0.26362, distill_loss -30.23123, time 375.29327 min
Updates 5050, num timesteps 1515300, FPS 67, mean/median reward 45.1/36.0, min/max reward -4.0/157.0, entropy 1.44050, value loss 5.03399, policy loss -0.50278, distill_loss -32.79058, time 376.03075 min
Updates 5060, num timesteps 1518300, FPS 67, mean/median reward 46.2/36.0, min/max reward -4.0/157.0, entropy 1.14888, value loss 32.30231, policy loss 1.54477, distill_loss -40.02563, time 376.76897 min
Updates 5070, num timesteps 1521300, FPS 67, mean/median reward 37.4/33.0, min/max reward -4.0/150.0, entropy 1.29108, value loss 47.80357, policy loss 0.11874, distill_loss -34.77574, time 377.52117 min
Updates 5080, num timesteps 1524300, FPS 67, mean/median reward 38.6/36.0, min/max reward -4.0/150.0, entropy 1.42916, value loss 3.08432, policy loss -0.64061, distill_loss -28.23389, time 378.26385 min
Updates 5090, num timesteps 1527300, FPS 67, mean/median reward 41.2/36.0, min/max reward -8.0/150.0, entropy 1.60648, value loss 2.01418, policy loss -0.69414, distill_loss -25.23170, time 378.99797 min
Updates 5100, num timesteps 1530300, FPS 67, mean/median reward 35.6/33.0, min/max reward -8.0/89.0, entropy 1.56099, value loss 2.72133, policy loss 0.19283, distill_loss -30.49734, time 379.75231 min
Updates 5110, num timesteps 1533300, FPS 67, mean/median reward 35.4/30.0, min/max reward -8.0/89.0, entropy 1.36315, value loss 7.76876, policy loss -0.21438, distill_loss -30.28575, time 380.49068 min
Updates 5120, num timesteps 1536300, FPS 67, mean/median reward 37.3/30.0, min/max reward -8.0/119.0, entropy 1.37733, value loss 3.99397, policy loss -0.49338, distill_loss -33.54146, time 381.23508 min
Updates 5130, num timesteps 1539300, FPS 67, mean/median reward 42.1/30.0, min/max reward -8.0/163.0, entropy 1.54007, value loss 1.22343, policy loss 0.17108, distill_loss -29.05804, time 381.96904 min
Updates 5140, num timesteps 1542300, FPS 67, mean/median reward 49.5/30.0, min/max reward -3.0/163.0, entropy 1.25372, value loss 1.55913, policy loss 0.35817, distill_loss -35.88030, time 382.70934 min
Updates 5150, num timesteps 1545300, FPS 67, mean/median reward 58.8/38.0, min/max reward 9.0/213.0, entropy 1.41562, value loss 12.77573, policy loss 0.46990, distill_loss -31.72011, time 383.45210 min
Updates 5160, num timesteps 1548300, FPS 67, mean/median reward 59.0/41.0, min/max reward 9.0/213.0, entropy 1.45038, value loss 4.07195, policy loss -0.50680, distill_loss -35.11361, time 384.19337 min
Updates 5170, num timesteps 1551300, FPS 67, mean/median reward 60.7/41.0, min/max reward -8.0/213.0, entropy 1.36385, value loss 3.34579, policy loss -0.77002, distill_loss -37.07475, time 384.93943 min
Updates 5180, num timesteps 1554300, FPS 67, mean/median reward 57.9/35.0, min/max reward -8.0/213.0, entropy 1.36737, value loss 26.45502, policy loss 1.86091, distill_loss -34.19457, time 385.67848 min
